,microwave_11_Trans_V7_gradTruth,microwave_11_Trans_V7_predicted
37509,4.0,3.6203637
37510,4.0,3.637453
37511,4.0,3.6508527
37512,4.0,3.6252823
37513,4.0,3.6446135
37514,4.0,3.638486
37515,4.0,3.6010516
37516,4.0,3.6718931
37517,4.0,3.6373446
37518,4.0,3.6420863
37519,4.0,3.6311584
37520,4.0,3.6124678
37521,4.0,3.6561165
37522,4.0,3.6485069
37523,4.0,3.639708
37524,4.0,3.615573
37525,4.0,3.6566117
37526,4.0,3.6590118
37527,4.0,3.704069
37528,4.0,3.6482441
37529,4.0,3.6865714
37530,4.0,3.6675782
37531,4.0,3.660072
37532,4.0,3.8049598
37533,4.0,3.343961
37534,4.0,3.7298212
37535,4.0,3.6652114
37536,4.0,3.7026846
37537,4.0,3.635533
37538,4.0,3.6885676
37539,4.0,3.744797
37540,4.0,3.6233578
37541,4.0,3.6589448
37542,4.0,3.5944912
37543,4.0,3.6826274
37544,4.0,3.74806
37545,4.0,3.600642
37546,4.0,3.602871
37547,4.0,3.6716878
37548,4.0,3.6609657
37549,4.0,3.6145165
37550,4.0,3.669515
37551,4.0,3.6358068
37552,4.0,3.6726573
37553,4.0,3.614361
37554,4.0,3.6930223
37555,4.0,3.6025448
37556,4.0,3.6241686
37557,4.0,3.65493
37558,4.0,3.644338
37559,4.0,3.642818
37560,4.0,3.643093
37561,4.0,3.6467764
37562,4.0,3.6222475
37563,4.0,3.6448343
37564,4.0,3.6255753
37565,4.0,3.6655002
37566,4.0,3.6187103
37567,4.0,3.6359417
37568,4.0,3.6811936
37569,4.0,3.6159625
37570,4.0,3.612536
37571,4.0,3.65934
37572,4.0,3.6805875
37573,4.0,3.5733855
37574,4.0,3.653508
37575,4.0,3.6327841
37576,4.0,3.6619837
37577,4.0,3.5940368
37578,4.0,3.6830192
37579,4.0,3.6025505
37580,4.0,3.6335576
37581,4.0,3.6568089
37582,4.0,3.604131
37583,4.0,3.6565795
37584,4.0,3.6440654
37585,4.0,3.6210518
37586,4.0,3.6958475
37587,4.0,3.750351
37588,4.0,3.3507555
37589,4.0,3.7400146
37590,4.0,3.6957707
37591,4.0,3.675406
37592,4.0,3.5506544
37593,4.0,3.700083
37594,4.0,3.765991
37595,4.0,3.6347883
37596,4.0,3.5999842
37597,4.0,3.6999776
37598,4.0,3.5755165
37599,4.0,3.682042
37600,4.0,6.6233745
37601,4.0,4.0916195
37602,4.0,3.922541
37603,4.0,3.893223
37604,4.0,3.8406775
37605,4.0,3.7538674
37606,4.0,3.7599509
37607,4.0,3.8152907
37608,4.0,3.8713605
37609,4.0,3.8785448
37610,4.0,3.8604307
37611,4.0,3.8364534
37612,4.0,3.8270674
37613,4.0,3.8415887
37614,4.0,3.8536928
37615,4.0,3.8575938
37616,4.0,3.8516343
37617,4.0,3.8470602
37618,4.0,3.8388546
37619,4.0,3.8541472
37620,4.0,3.8583703
37621,4.0,3.9254487
37622,4.0,3.9727528
37623,4.0,4.015596
37624,4.0,4.0531435
37625,4.0,4.0516577
37626,4.0,4.062536
37627,4.0,4.0695963
37628,4.0,4.0631022
37629,4.0,4.055323
37630,4.0,4.058601
37631,4.0,4.054165
37632,4.0,4.06042
37633,4.0,4.0540876
37634,4.0,4.058901
37635,4.0,4.0634437
37636,4.0,4.0616918
37637,4.0,4.067049
37638,4.0,4.0683956
37639,4.0,4.070379
37640,4.0,4.0720277
37641,4.0,4.078313
37642,4.0,4.083902
37643,4.0,4.0960326
37644,4.0,4.121637
37645,4.0,4.1318126
37646,4.0,4.141425
37647,4.0,4.1322536
37648,4.0,4.1420126
37649,4.0,4.121886
37650,4.0,4.1354513
37651,4.0,4.144231
37652,4.0,4.1362424
37653,4.0,4.1221147
37654,4.0,4.148904
37655,4.0,4.127731
37656,4.0,4.131093
37657,4.0,4.137683
37658,4.0,4.1437526
37659,4.0,4.122737
37660,4.0,4.139287
37661,4.0,4.1473513
37662,4.0,4.123709
37663,4.0,4.1362014
37664,4.0,4.140325
37665,4.0,4.1356773
37666,4.0,4.134088
37667,4.0,4.134997
37668,4.0,4.1334376
37669,4.0,4.13895
37670,4.0,4.136315
37671,4.0,4.1363525
37672,4.0,4.1368055
37673,4.0,4.1391454
37674,4.0,4.1378093
37675,4.0,4.1327157
37676,4.0,4.1377826
37677,4.0,4.1380544
37678,4.0,4.1353316
37679,4.0,4.1361547
37680,4.0,4.1390142
37681,4.0,4.1350493
37682,4.0,4.134963
37683,4.0,4.1371207
37684,4.0,4.1375585
37685,4.0,4.135101
37686,4.0,4.136676
37687,4.0,4.1384463
37688,4.0,4.135247
37689,4.0,4.138474
37690,4.0,4.1344438
37691,4.0,4.1380243
37692,4.0,4.1370244
37693,4.0,4.1341925
37694,4.0,4.138595
37695,4.0,4.1368775
37696,4.0,4.1376286
37697,4.0,4.134449
37698,4.0,4.140301
37699,4.0,4.1311955
37700,4.0,4.138515
37701,4.0,4.137052
37702,4.0,4.1357293
37703,4.0,4.138044
37704,4.0,4.1322956
37705,4.0,4.1386414
37706,4.0,4.134429
37707,4.0,4.134583
37708,4.0,4.1364694
37709,4.0,4.1362066
37710,4.0,4.1372623
37711,4.0,4.1481013
37712,4.0,4.118349
37713,4.0,4.1370873
37714,4.0,4.139394
37715,4.0,4.140973
37716,4.0,4.1288614
37717,4.0,4.137864
37718,4.0,4.138468
37719,4.0,4.140824
37720,4.0,4.124427
37721,4.0,4.1442256
37722,4.0,4.1394663
37723,4.0,4.1232114
37724,4.0,4.1426234
37725,4.0,4.1333656
37726,4.0,4.136671
37727,4.0,4.1302924
37728,4.0,4.151742
37729,4.0,4.124123
37730,4.0,4.149049
37731,4.0,4.1192293
37732,4.0,4.133632
37733,4.0,4.138972
37734,4.0,4.133648
37735,4.0,4.1402
37736,4.0,4.135548
37737,4.0,4.131502
37738,4.0,4.1318197
37739,4.0,4.1409793
37740,4.0,4.132845
37741,4.0,4.137276
37742,4.0,4.1307044
37743,4.0,4.1405034
37744,4.0,4.132317
37745,4.0,4.1357603
37746,4.0,4.1362762
37747,4.0,4.1344237
37748,4.0,4.1334467
37749,4.0,4.1325254
37750,4.0,4.1370044
37751,4.0,4.135738
37752,4.0,4.134181
37753,4.0,4.135966
37754,4.0,4.1314
37755,4.0,4.1386385
37756,4.0,4.1326885
37757,4.0,4.133768
37758,4.0,4.1328573
37759,4.0,4.135948
37760,4.0,4.1359563
37761,4.0,4.1307206
37762,4.0,4.1354213
37763,4.0,4.1343055
37764,4.0,4.135969
37765,4.0,4.134544
37766,4.0,4.1320963
37767,4.0,4.1333737
37768,4.0,4.131777
37769,4.0,4.137528
37770,4.0,4.133076
37771,4.0,4.129647
37772,4.0,4.1370687
37773,4.0,4.150847
37774,4.0,4.113496
37775,4.0,4.13563
37776,4.0,4.127556
37777,4.0,4.139892
37778,4.0,4.1411686
37779,4.0,4.126849
37780,4.0,4.135368
37781,4.0,4.135868
37782,4.0,4.1265483
37783,4.0,4.1334314
37784,4.0,4.1414394
37785,4.0,4.1252728
37786,4.0,4.1388273
37787,4.0,4.1334577
37788,4.0,4.127179
37789,4.0,4.137407
37790,4.0,4.1299706
37791,4.0,4.14238
37792,4.0,4.126857
37793,4.0,4.137493
37794,4.0,4.127386
37795,4.0,4.131207
37796,4.0,4.1324472
37797,4.0,4.132155
37798,4.0,4.131018
37799,4.0,4.132757
37800,4.0,4.1347103
37801,4.0,4.1316586
37802,4.0,4.1290345
37803,4.0,4.132477
37804,4.0,4.1346574
37805,4.0,4.129868
37806,4.0,4.131792
37807,4.0,4.1301565
37808,4.0,4.1342745
37809,4.0,4.133744
37810,4.0,4.1258974
37811,4.0,4.137454
37812,4.0,4.1313853
37813,4.0,4.1278143
37814,4.0,4.1321306
37815,4.0,4.1302743
37816,4.0,4.128088
37817,4.0,4.134866
37818,4.0,4.131878
37819,4.0,4.129287
37820,4.0,4.1339602
37821,4.0,4.128968
37822,4.0,4.1339974
37823,4.0,4.1349964
37824,4.0,4.1235256
37825,4.0,4.127364
37826,4.0,4.133626
37827,4.0,4.1292796
37828,4.0,4.133487
37829,4.0,4.12999
37830,4.0,4.130401
37831,4.0,4.1304727
37832,4.0,4.130018
37833,4.0,4.1305566
37834,4.0,4.129406
37835,4.0,4.130412
37836,4.0,4.142196
37837,4.0,4.1227784
37838,4.0,4.132753
37839,4.0,4.135409
37840,4.0,4.1319723
37841,4.0,4.122024
37842,4.0,4.132334
37843,4.0,4.1314144
37844,4.0,4.137249
37845,4.0,4.1248016
37846,4.0,4.136451
37847,4.0,4.128383
37848,4.0,4.124529
37849,4.0,4.142109
37850,4.0,4.1276574
37851,4.0,4.122512
37852,4.0,4.1314306
37853,4.0,4.144418
37854,4.0,4.1266804
37855,4.0,4.1223364
37856,4.0,4.1410003
37857,4.0,4.113766
37858,4.0,4.1331925
37859,4.0,4.1293526
37860,4.0,4.13072
37861,4.0,4.125273
37862,4.0,4.1314955
37863,4.0,4.132618
37864,4.0,4.124833
37865,4.0,4.132967
37866,4.0,4.125012
37867,4.0,4.129675
37868,4.0,4.1272526
37869,4.0,4.132221
37870,4.0,4.1306796
37871,4.0,4.13025
37872,4.0,4.125874
37873,4.0,4.126931
37874,4.0,4.124238
37875,4.0,4.1314116
37876,4.0,4.128911
37877,4.0,4.1290026
37878,4.0,4.1323175
37879,4.0,4.1249094
37880,4.0,4.127526
37881,4.0,4.129669
37882,4.0,4.127668
37883,4.0,4.1303024
37884,4.0,4.129041
37885,4.0,4.127374
37886,4.0,4.1281257
37887,4.0,4.1360717
37888,4.0,4.1178765
37889,4.0,4.1231833
37890,4.0,4.124024
37891,4.0,4.122175
37892,4.0,4.1234074
37893,4.0,4.127401
37894,4.0,4.126854
37895,4.0,4.121497
37896,4.0,4.1213245
37897,4.0,4.1260343
37898,4.0,4.128609
37899,4.0,4.138199
37900,4.0,4.11388
37901,4.0,4.121854
37902,4.0,4.1365533
37903,4.0,4.1160197
37904,4.0,4.125699
37905,4.0,4.1358404
37906,4.0,4.124071
37907,4.0,4.1269917
37908,4.0,4.0814176
37909,4.0,4.4846783
37910,4.0,3.9485288
37911,4.0,3.9165835
37912,4.0,3.7944353
37913,4.0,3.8755848
37914,4.0,3.7243829
37915,4.0,3.8666687
37916,4.0,3.8539188
37917,4.0,3.7155347
37918,4.0,3.8194568
37919,4.0,3.8213673
37920,4.0,3.6432538
37921,4.0,3.6498375
37922,4.0,3.7159004
37923,4.0,3.6507761
37924,4.0,3.6565413
37925,4.0,3.717539
37926,4.0,3.5911245
37927,4.0,3.686497
37928,4.0,3.6391902
37929,4.0,3.6653476
37930,4.0,3.6396258
37931,4.0,3.6365585
37932,4.0,3.6572
37933,4.0,3.6325972
37934,4.0,3.6370451
37935,4.0,3.6669571
37936,4.0,3.6394765
37937,4.0,3.6220846
37938,4.0,3.6689394
37939,4.0,3.6402
37940,4.0,3.6056406
37941,4.0,3.6783988
37942,4.0,3.636688
37943,4.0,3.5992827
37944,4.0,3.6806202
37945,4.0,3.5981302
37946,4.0,3.6271675
37947,4.0,3.6738439
37948,4.0,3.5978234
37949,4.0,3.6794608
37950,4.0,3.596599
37951,4.0,3.6415346
37952,4.0,3.6495254
37953,4.0,3.6195233
37954,4.0,3.6472545
37955,4.0,3.6427698
37956,4.0,3.6993763
37957,4.0,3.6616397
37958,4.0,3.636601
37959,4.0,3.7804098
37960,4.0,3.521692
37961,4.0,3.8425891
37962,4.0,3.6692288
37963,4.0,3.512414
37964,4.0,3.7228703
37965,4.0,3.7331579
37966,4.0,3.422045
37967,4.0,3.7135046
37968,4.0,3.651399
37969,4.0,3.7429261
37970,4.0,3.4611351
37971,4.0,3.6749098
37972,4.0,3.715996
37973,4.0,3.573035
37974,4.0,3.683225
37975,4.0,3.7121892
37976,4.0,3.5151265
37977,4.0,3.8078907
37978,4.0,3.4487176
37979,4.0,3.848661
37980,4.0,3.4481795
37981,4.0,3.5967667
37982,4.0,3.6964915
37983,4.0,3.6412296
37984,4.0,3.6280668
37985,4.0,3.6539469
37986,4.0,3.6363435
37987,4.0,3.6590755
37988,4.0,3.6497977
37989,4.0,3.5899854
37990,4.0,3.6562274
37991,4.0,3.6361234
37992,4.0,3.6580079
37993,4.0,3.5772903
37994,4.0,3.6810706
37995,4.0,3.5828931
37996,4.0,3.636263
37997,4.0,3.6416135
37998,4.0,3.6243129
37999,4.0,3.622657
38000,4.0,3.62835
38001,4.0,3.668668
38002,4.0,3.6011717
38003,4.0,3.593749
38004,4.0,3.6686451
38005,4.0,3.6140394
38006,4.0,3.6013281
38007,4.0,3.6532402
38008,4.0,3.646935
38009,4.0,3.6495771
38010,4.0,3.6175594
38011,4.0,3.573862
38012,4.0,3.6679204
38013,4.0,3.623357
38014,4.0,3.610745
38015,4.0,3.6582997
38016,4.0,3.6117904
38017,4.0,3.6477273
38018,4.0,3.6368608
38019,4.0,3.6430862
38020,4.0,3.7748902
38021,4.0,3.311531
38022,4.0,3.7261944
38023,4.0,3.7305076
38024,4.0,3.698479
38025,4.0,3.5387266
38026,4.0,3.6519444
38027,4.0,3.6464708
38028,4.0,3.8152778
38029,4.0,3.3707852
38030,4.0,3.6547956
38031,4.0,3.7179477
38032,4.0,3.7534566
38033,4.0,3.6019514
38034,4.0,3.529084
38035,4.0,3.7236063
38036,4.0,3.777343
38037,4.0,3.6096237
38038,4.0,3.6116688
38039,4.0,3.6538322
38040,4.0,3.6382053
38041,4.0,3.64741
38042,4.0,3.6283665
38043,4.0,3.6430695
38044,4.0,3.6049504
38045,4.0,3.6230636
38046,4.0,3.6597114
38047,4.0,3.662998
38048,4.0,3.5825522
38049,4.0,3.631591
38050,4.0,3.6522093
38051,4.0,3.6021483
38052,4.0,3.610018
38053,4.0,3.6537154
38054,4.0,3.6070266
38055,4.0,3.6317518
38056,4.0,3.5927463
38057,4.0,3.6560256
38058,4.0,3.5898678
38059,4.0,3.6660798
38060,4.0,3.5725396
38061,4.0,3.7028813
38062,4.0,3.5479026
38063,4.0,3.639782
38064,4.0,3.6669588
38065,4.0,3.637807
38066,4.0,3.6249049
38067,4.0,3.6149037
38068,4.0,3.641177
38069,4.0,3.598468
38070,4.0,3.636028
38071,4.0,3.6315985
38072,4.0,3.588273
38073,4.0,3.6441178
38074,4.0,3.6256754
38075,4.0,3.588724
38076,4.0,3.6409695
38077,4.0,3.6738708
38078,4.0,3.7542832
38079,4.0,3.3122985
38080,4.0,3.7549198
38081,4.0,3.7390738
38082,4.0,3.6238067
38083,4.0,3.5689166
38084,4.0,3.6495347
38085,4.0,3.7136018
38086,4.0,3.6968563
38087,4.0,3.5878348
38088,4.0,3.6848352
38089,4.0,3.552151
38090,4.0,3.76067
38091,4.0,3.6020718
38092,4.0,3.5363414
38093,4.0,3.7800052
38094,4.0,3.490227
38095,4.0,3.7758222
38096,4.0,3.628658
38097,4.0,3.666405
38098,4.0,3.5778463
38099,4.0,3.6604044
38100,4.0,3.5941365
38101,4.0,3.671447
38102,4.0,3.6234763
38103,4.0,3.591511
38104,4.0,3.6433952
38105,4.0,3.5946414
38106,4.0,3.6779182
38107,4.0,3.5451376
38108,4.0,3.652397
38109,4.0,3.6489456
38110,4.0,3.5904412
38111,4.0,3.6226315
38112,4.0,3.6408715
38113,4.0,3.6491072
38114,4.0,3.5473866
38115,4.0,3.6826732
38116,4.0,3.5722845
38117,4.0,3.6266563
38118,4.0,3.6405652
38119,4.0,3.6402729
38120,4.0,3.6174994
38121,4.0,3.6119478
38122,4.0,3.6400063
38123,4.0,3.6028519
38124,4.0,3.630854
38125,4.0,3.6302412
38126,4.0,3.6254048
38127,4.0,3.598309
38128,4.0,3.682181
38129,4.0,3.5402076
38130,4.0,3.6582658
38131,4.0,3.6484315
38132,4.0,3.5906222
38133,4.0,3.5925379
38134,4.0,3.6583192
38135,4.0,3.625179
38136,4.0,3.5689347
38137,4.0,3.795389
38138,4.0,3.3489442
38139,4.0,3.7110689
38140,4.0,3.6790664
38141,4.0,3.6829026
38142,4.0,3.5013468
38143,4.0,3.7705708
38144,4.0,3.5545428
38145,4.0,3.7209702
38146,4.0,3.7399437
38147,4.0,3.3793395
38148,4.0,3.7290838
38149,4.0,3.7138515
38150,4.0,3.570969
38151,4.0,3.6540625
38152,4.0,3.6942947
38153,4.0,3.675741
38154,4.0,3.6747892
38155,4.0,3.6595378
38156,4.0,3.5761638
38157,4.0,3.6503637
38158,4.0,3.660676
38159,4.0,3.615103
38160,4.0,3.6027088
38161,4.0,3.6903634
38162,4.0,3.609347
38163,4.0,3.594955
38164,4.0,3.6569984
38165,4.0,3.663999
38166,4.0,3.6125526
38167,4.0,3.595123
38168,4.0,3.6581063
38169,4.0,3.6415265
38170,4.0,3.573434
38171,4.0,3.6455715
38172,4.0,3.6697073
38173,4.0,3.556966
38174,4.0,3.656762
38175,4.0,3.597407
38176,4.0,3.6640775
38177,4.0,3.6308866
38178,4.0,3.594733
38179,4.0,3.6290016
38180,4.0,3.6438806
38181,4.0,3.611107
38182,4.0,3.6449265
38183,4.0,3.5981975
38184,4.0,3.624221
38185,4.0,3.664557
38186,4.0,3.6126833
38187,4.0,3.6728978
38188,4.0,3.5719547
38189,4.0,3.6474023
38190,4.0,3.6354928
38191,4.0,3.6265056
38192,4.0,3.638229
38193,4.0,3.5980103
38194,4.0,3.646022
38195,4.0,3.6154377
38196,4.0,3.6349669
38197,4.0,3.7818885
38198,4.0,3.5440342
38199,4.0,3.5243957
38200,4.0,3.764374
38201,4.0,3.7145972
38202,4.0,3.4986873
38203,4.0,3.807621
38204,4.0,3.5536983
38205,4.0,3.7639077
38206,4.0,3.5950944
38207,4.0,3.711638
38208,4.0,3.6068232
38209,4.0,3.7905455
38210,4.0,3.558029
38211,4.0,3.603058
38212,4.0,3.774225
38213,4.0,3.5876696
38214,4.0,3.6566164
38215,4.0,3.7281377
38216,4.0,3.5695608
38217,4.0,3.6330376
38218,4.0,3.6423843
38219,4.0,3.6380873
38220,4.0,3.6423428
38221,4.0,3.6318884
38222,4.0,3.6431446
38223,4.0,3.6044538
38224,4.0,3.6640456
38225,4.0,3.6208222
38226,4.0,3.5958858
38227,4.0,3.663122
38228,4.0,3.678593
38229,4.0,3.592861
38230,4.0,3.6449246
38231,4.0,3.6067715
38232,4.0,3.671416
38233,4.0,3.616296
38234,4.0,3.6511624
38235,4.0,3.5884373
38236,4.0,3.6950092
38237,4.0,3.5836842
38238,4.0,3.6962543
38239,4.0,3.603185
38240,4.0,3.6380465
38241,4.0,3.6549377
38242,4.0,3.6512897
38243,4.0,3.58721
38244,4.0,3.67361
38245,4.0,3.6508048
38246,4.0,3.5873833
38247,4.0,3.6563818
38248,4.0,3.6681507
38249,4.0,3.5761287
38250,4.0,3.6507938
38251,4.0,3.6330786
38252,4.0,3.6369188
38253,4.0,3.639146
38254,4.0,3.6017957
38255,4.0,3.6751404
38256,4.0,3.7623484
38257,4.0,3.6406455
38258,4.0,3.4768264
38259,4.0,3.7205427
38260,4.0,3.7952101
38261,4.0,3.345125
38262,4.0,3.7392144
38263,4.0,3.7776747
38264,4.0,3.6754434
38265,4.0,3.5334795
38266,4.0,3.6793175
38267,4.0,3.7422132
38268,4.0,3.7347639
38269,4.0,3.6521585
38270,4.0,3.4793596
38271,4.0,3.8527477
38272,4.0,3.524762
38273,4.0,3.7409067
38274,4.0,3.481577
38275,4.0,3.8126547
38276,4.0,3.4604938
38277,4.0,3.716403
38278,4.0,3.5954702
38279,4.0,3.6548946
38280,4.0,3.6526067
38281,4.0,3.5872948
38282,4.0,3.6744506
38283,4.0,3.6317308
38284,4.0,3.615871
38285,4.0,3.6284218
38286,4.0,3.6464605
38287,4.0,3.6409442
38288,4.0,3.6187131
38289,4.0,3.6551208
38290,4.0,3.638239
38291,4.0,3.6407754
38292,4.0,3.625325
38293,4.0,3.6693742
38294,4.0,3.6040397
38295,4.0,3.6834764
38296,4.0,3.6016452
38297,4.0,3.6572404
38298,4.0,3.6125393
38299,4.0,3.6306655
38300,4.0,3.6464388
38301,4.0,3.6581566
38302,4.0,3.5762482
38303,4.0,3.7071707
38304,4.0,3.5542092
38305,4.0,3.6875522
38306,4.0,3.6190443
38307,4.0,3.6179025
38308,4.0,3.6597407
38309,4.0,3.5946436
38310,4.0,3.7000887
38311,4.0,3.525624
38312,4.0,3.6853132
38313,4.0,3.6103148
38314,4.0,3.6582537
38315,4.0,3.6081579
38316,4.0,3.690025
38317,4.0,3.7850678
38318,4.0,3.3052816
38319,4.0,3.7569
38320,4.0,3.6459026
38321,4.0,3.7172048
38322,4.0,3.668257
38323,4.0,3.6943069
38324,4.0,3.5170624
38325,4.0,3.7930744
38326,4.0,3.6783612
38327,4.0,3.5978148
38328,4.0,3.6233044
38329,4.0,3.7372634
38330,4.0,3.6675732
38331,4.0,3.587999
38332,4.0,3.6742501
38333,4.0,3.6860237
38334,4.0,3.6902428
38335,4.0,3.6574252
38336,4.0,3.7038362
38337,4.0,3.5172184
38338,4.0,3.735949
38339,4.0,3.5538409
38340,4.0,3.712486
38341,4.0,3.5811977
38342,4.0,3.6980174
38343,4.0,3.5558605
38344,4.0,3.6562228
38345,4.0,3.6477647
38346,4.0,3.5859668
38347,4.0,3.6436708
38348,4.0,3.6562662
38349,4.0,3.597424
38350,4.0,3.6074452
38351,4.0,3.6591384
38352,4.0,3.6257417
38353,4.0,3.6203618
38354,4.0,3.633929
38355,4.0,3.6647055
38356,4.0,3.6103277
38357,4.0,3.6533017
38358,4.0,3.651335
38359,4.0,3.6096866
38360,4.0,3.668895
38361,4.0,3.5987763
38362,4.0,3.639171
38363,4.0,3.6977174
38364,4.0,3.5437663
38365,4.0,3.6542943
38366,4.0,3.6701014
38367,4.0,3.6072924
38368,4.0,3.659694
38369,4.0,3.635473
38370,4.0,3.650889
38371,4.0,3.6293585
38372,4.0,3.648721
38373,4.0,3.6245806
38374,4.0,3.6461165
38375,4.0,3.6530492
38376,4.0,3.7879367
38377,4.0,3.4206011
38378,4.0,3.6808527
38379,4.0,3.6795685
38380,4.0,3.7895896
38381,4.0,3.3189282
38382,4.0,3.7548137
38383,4.0,3.6641607
38384,4.0,3.7966821
38385,4.0,3.3519828
38386,4.0,3.6822364
38387,4.0,3.695288
38388,4.0,3.7448938
38389,4.0,3.5551379
38390,4.0,3.6619785
38391,4.0,3.668236
38392,4.0,3.6220734
38393,4.0,3.821125
38394,4.0,3.5100927
38395,4.0,3.5854788
38396,4.0,3.6630685
38397,4.0,3.6623712
38398,4.0,3.6652715
38399,4.0,3.5706704
38400,4.0,3.6958482
38401,4.0,3.6210163
38402,4.0,3.644504
38403,4.0,3.6022365
38404,4.0,3.6557498
38405,4.0,3.6334813
38406,4.0,3.6457274
38407,4.0,3.5975163
38408,4.0,3.707719
38409,4.0,3.5884702
38410,4.0,3.6984274
38411,4.0,3.5758574
38412,4.0,3.6570804
38413,4.0,3.654052
38414,4.0,3.6602995
38415,4.0,3.6039875
38416,4.0,3.6504765
38417,4.0,3.6366081
38418,4.0,3.6265142
38419,4.0,3.6380332
38420,4.0,3.6380894
38421,4.0,3.6269855
38422,4.0,3.6340098
38423,4.0,3.626254
38424,4.0,3.6608984
38425,4.0,3.634886
38426,4.0,3.5992854
38427,4.0,3.6750395
38428,4.0,3.6128738
38429,4.0,3.6562705
38430,4.0,3.657768
38431,4.0,3.6083703
38432,4.0,3.6037662
38433,4.0,3.6809254
38434,4.0,3.6275382
38435,4.0,3.7891014
38436,4.0,3.5399349
38437,4.0,3.5787332
38438,4.0,3.7867863
38439,4.0,3.6415524
38440,4.0,3.5816572
38441,4.0,3.6699493
38442,4.0,3.6275456
38443,4.0,3.8037817
38444,4.0,3.3378212
38445,4.0,3.7273655
38446,4.0,3.7712035
38447,4.0,3.7019067
38448,4.0,3.45742
38449,4.0,3.6765106
38450,4.0,3.7658372
38451,4.0,3.6951067
38452,4.0,3.4454942
38453,4.0,3.8836226
38454,4.0,3.0999925
38455,4.0,3.7897985
38456,4.0,3.6208913
38457,4.0,3.6000876
38458,4.0,3.6629841
38459,4.0,3.6472237
38460,4.0,3.6303368
38461,4.0,3.6184623
38462,4.0,3.6976156
38463,4.0,3.6135714
38464,4.0,3.6082423
38465,4.0,3.6705294
38466,4.0,3.6084745
38467,4.0,3.6667771
38468,4.0,3.604283
38469,4.0,3.6415732
38470,4.0,3.6570227
38471,4.0,3.606311
38472,4.0,3.638816
38473,4.0,3.6505039
38474,4.0,3.6321313
38475,4.0,3.6006725
38476,4.0,3.6440542
38477,4.0,3.636914
38478,4.0,3.653682
38479,4.0,3.592236
38480,4.0,3.6751776
38481,4.0,3.6151402
38482,4.0,3.6441083
38483,4.0,3.646163
38484,4.0,3.6801608
38485,4.0,3.5529885
38486,4.0,3.6613646
38487,4.0,3.626728
38488,4.0,3.633025
38489,4.0,3.62638
38490,4.0,3.629791
38491,4.0,3.659595
38492,4.0,3.7209342
38493,4.0,3.479873
38494,4.0,3.774391
38495,4.0,3.6925282
38496,4.0,3.3630445
38497,4.0,3.7688148
38498,4.0,3.687897
38499,4.0,3.612995
38500,4.0,3.78304
38501,4.0,3.3825252
38502,4.0,3.7270064
38503,4.0,3.7504938
38504,4.0,3.6737235
38505,4.0,3.5242674
38506,4.0,3.6498675
38507,4.0,3.7743447
38508,4.0,3.5920064
38509,4.0,3.7764056
38510,4.0,3.388674
38511,4.0,3.7689474
38512,4.0,3.6893294
38513,4.0,3.5637019
38514,4.0,3.6406791
38515,4.0,3.6507273
38516,4.0,3.6112895
38517,4.0,3.6301181
38518,4.0,3.6638463
38519,4.0,3.6250527
38520,4.0,3.6112797
38521,4.0,3.6317415
38522,4.0,3.6424549
38523,4.0,3.6053433
38524,4.0,3.6056862
38525,4.0,3.6612623
38526,4.0,3.626516
38527,4.0,3.6061485
38528,4.0,3.6633742
38529,4.0,3.5923936
38530,4.0,3.6123059
38531,4.0,3.647463
38532,4.0,3.6129062
38533,4.0,3.6487236
38534,4.0,3.6626275
38535,4.0,3.5743558
38536,4.0,3.6575906
38537,4.0,3.60982
38538,4.0,3.6395903
38539,4.0,3.5937207
38540,4.0,3.662292
38541,4.0,3.5865939
38542,4.0,3.6369586
38543,4.0,3.6292698
38544,4.0,3.6591709
38545,4.0,3.5744574
38546,4.0,3.6695511
38547,4.0,3.609807
38548,4.0,3.6231146
38549,4.0,3.6076243
38550,4.0,3.6330945
38551,4.0,3.7544053
38552,4.0,3.4230392
38553,4.0,3.8312895
38554,4.0,3.6397812
38555,4.0,3.4346535
38556,4.0,3.7206788
38557,4.0,3.7161467
38558,4.0,3.7216249
38559,4.0,3.3262572
38560,4.0,3.757755
38561,4.0,3.696889
38562,4.0,3.6689975
38563,4.0,3.475775
38564,4.0,3.737814
38565,4.0,3.7382877
38566,4.0,3.521582
38567,4.0,3.7299447
38568,4.0,3.6858742
38569,4.0,3.4439044
38570,4.0,3.7868252
38571,4.0,3.6059263
38572,4.0,3.567568
38573,4.0,3.714811
38574,4.0,3.5966895
38575,4.0,3.6485763
38576,4.0,3.654896
38577,4.0,3.576379
38578,4.0,3.6643503
38579,4.0,3.6555007
38580,4.0,3.6073833
38581,4.0,3.6497552
38582,4.0,3.6822498
38583,4.0,3.5961354
38584,4.0,3.631912
38585,4.0,3.636451
38586,4.0,3.6152918
38587,4.0,3.6591184
38588,4.0,3.5983639
38589,4.0,3.6830158
38590,4.0,3.5630763
38591,4.0,3.6676118
38592,4.0,3.6194632
38593,4.0,3.6539009
38594,4.0,3.708388
38595,4.0,3.5445783
38596,4.0,3.6472375
38597,4.0,3.7427435
38598,4.0,3.4761574
38599,4.0,3.6496882
38600,4.0,3.6630216
38601,4.0,3.663972
38602,4.0,3.5842128
38603,4.0,3.647789
38604,4.0,3.621414
38605,4.0,3.6340563
38606,4.0,3.607497
38607,4.0,3.6618154
