,refrigerator_5_Trans_V7_gradTruth,refrigerator_5_Trans_V7_predicted
38380,6.0,6.761407
38381,6.0,6.7777967
38382,6.0,6.73233
38383,6.0,6.721685
38384,6.0,6.760078
38385,6.0,6.7729273
38386,6.0,6.752145
38387,6.0,6.727728
38388,6.0,6.742561
38389,6.0,6.7364674
38390,7.0,6.740882
38391,6.0,6.7344174
38392,6.0,6.7390413
38393,6.0,6.767289
38394,6.0,6.7376356
38395,6.0,6.762673
38396,6.0,6.7482276
38397,7.0,6.733346
38398,6.0,6.7244587
38399,6.0,6.7432237
38400,6.0,6.7257786
38401,6.0,6.7289653
38402,6.0,6.7287955
38403,7.0,6.7358694
38404,7.0,6.7277026
38405,6.0,6.7263193
38406,6.0,6.724571
38407,6.0,6.7353654
38408,6.0,6.7155204
38409,6.0,6.730492
38410,7.0,6.720233
38411,6.0,6.738925
38412,7.0,6.7335
38413,7.0,6.7260456
38414,6.0,6.7206845
38415,6.0,6.7318997
38416,7.0,6.7296333
38417,6.0,6.7284975
38418,7.0,6.7290225
38419,6.0,6.725652
38420,6.0,6.723784
38421,6.0,6.7270217
38422,6.0,6.7293124
38423,6.0,6.730639
38424,6.0,6.7210774
38425,6.0,6.72292
38426,6.0,6.7366996
38427,6.0,6.724991
38428,6.0,6.726657
38429,6.0,6.7219806
38430,6.0,6.7208757
38431,7.0,6.7316046
38432,6.0,6.734752
38433,6.0,6.7163982
38434,6.0,6.71964
38435,6.0,6.7614636
38436,6.0,6.7319784
38437,6.0,6.757245
38438,7.0,6.723525
38439,6.0,6.718331
38440,7.0,6.7471023
38441,6.0,6.7375264
38442,6.0,6.734362
38443,6.0,6.7536216
38444,6.0,6.7687783
38445,7.0,6.7360544
38446,6.0,6.742457
38447,7.0,6.7478967
38448,7.0,6.771938
38449,6.0,6.7541428
38450,6.0,6.734838
38451,6.0,6.7465653
38452,6.0,6.771458
38453,6.0,6.7824106
38454,6.0,6.8221936
38455,6.0,6.7419004
38456,7.0,6.7361045
38457,6.0,6.7453737
38458,6.0,6.7330003
38459,7.0,6.729249
38460,6.0,6.733267
38461,6.0,6.740061
38462,6.0,6.7240844
38463,6.0,6.733477
38464,6.0,6.7422714
38465,6.0,6.729685
38466,6.0,6.7334247
38467,6.0,6.724834
38468,6.0,6.733686
38469,6.0,6.7335305
38470,6.0,6.728198
38471,6.0,6.7362466
38472,6.0,6.7330494
38473,7.0,6.7266893
38474,6.0,6.727976
38475,6.0,6.7362323
38476,6.0,6.729835
38477,6.0,6.725647
38478,7.0,6.721613
38479,6.0,6.735207
38480,7.0,6.7271285
38481,6.0,6.7335525
38482,6.0,6.7316184
38483,6.0,6.725556
38484,6.0,6.715743
38485,7.0,6.7386413
38486,6.0,6.731078
38487,6.0,6.728541
38488,7.0,6.7278366
38489,7.0,6.729882
38490,6.0,6.7301335
38491,7.0,6.720512
38492,6.0,6.734747
38493,6.0,6.751814
38494,6.0,6.732748
38495,7.0,6.734348
38496,6.0,6.7824507
38497,6.0,6.7283607
38498,7.0,6.7320013
38499,6.0,6.72619
38500,7.0,6.751872
38501,7.0,6.774185
38502,7.0,6.737203
38503,7.0,6.7346287
38504,6.0,6.7314115
38505,6.0,6.7556233
38506,6.0,6.751976
38507,6.0,6.7348747
38508,6.0,6.7284584
38509,6.0,6.745653
38510,6.0,6.7810144
38511,6.0,6.7313404
38512,6.0,6.7238617
38513,7.0,6.7452936
38514,6.0,6.7449627
38515,6.0,6.737153
38516,6.0,6.7384725
38517,6.0,6.735496
38518,6.0,6.724721
38519,7.0,6.7269697
38520,6.0,6.7336936
38521,7.0,6.732513
38522,6.0,6.727855
38523,6.0,6.7323794
38524,7.0,6.734594
38525,6.0,6.7226944
38526,6.0,6.723934
38527,7.0,6.731337
38528,6.0,6.722943
38529,7.0,6.7331734
38530,6.0,6.736115
38531,7.0,6.725954
38532,7.0,6.7261486
38533,7.0,6.7215405
38534,6.0,6.717141
38535,6.0,6.7373343
38536,6.0,6.7313485
38537,7.0,6.7325935
38538,7.0,6.7269077
38539,6.0,6.733737
38540,6.0,6.7235355
38541,6.0,6.732878
38542,6.0,6.7294555
38543,6.0,6.7243786
38544,6.0,6.7192163
38545,6.0,6.7366796
38546,6.0,6.7245436
38547,6.0,6.7261033
38548,7.0,6.7251945
38549,6.0,6.7287703
38550,6.0,6.726863
38551,7.0,6.7503037
38552,7.0,6.7478666
38553,7.0,6.7523265
38554,6.0,6.734925
38555,6.0,6.7840123
38556,7.0,6.7413926
38557,6.0,6.7173185
38558,6.0,6.745754
38559,6.0,6.7850013
38560,6.0,6.7282906
38561,6.0,6.7227683
38562,7.0,6.720894
38563,6.0,6.762851
38564,6.0,6.7258587
38565,6.0,6.746437
38566,6.0,6.7429123
38567,6.0,6.7241387
38568,7.0,6.7215433
38569,6.0,6.772195
38570,6.0,6.728009
38571,6.0,6.726671
38572,6.0,6.7544975
38573,6.0,6.731262
38574,6.0,6.7402062
38575,6.0,6.736937
38576,7.0,6.7288504
38577,6.0,6.741288
38578,6.0,6.729809
38579,6.0,6.723798
38580,6.0,6.7348404
38581,7.0,6.7336607
38582,6.0,6.721144
38583,6.0,6.7348685
38584,6.0,6.7365184
38585,6.0,6.733084
38586,6.0,6.7329526
38587,6.0,6.725331
38588,6.0,6.734041
38589,6.0,6.721867
38590,6.0,6.7382793
38591,6.0,6.726872
38592,6.0,6.727159
38593,6.0,6.7227983
38594,6.0,6.729225
38595,6.0,6.7383523
38596,6.0,6.7367597
38597,6.0,6.74128
38598,6.0,6.753104
38599,7.0,6.7465086
38600,7.0,6.7307687
38601,6.0,6.719836
38602,6.0,6.7310653
38603,6.0,6.7304115
38604,6.0,6.7328787
38605,6.0,6.728061
38606,7.0,6.7276444
38607,6.0,6.7192116
38608,6.0,6.7378845
38609,7.0,6.7118564
38610,6.0,6.7224526
38611,6.0,6.725034
38612,6.0,6.756521
38613,6.0,6.743544
38614,6.0,6.738959
38615,6.0,6.7204075
38616,7.0,6.738626
38617,6.0,6.7264624
38618,6.0,6.7724247
38619,6.0,6.7304654
38620,6.0,6.7428994
38621,6.0,6.7364416
38622,6.0,6.7326593
38623,6.0,6.7227216
38624,6.0,6.7534785
38625,6.0,6.744502
38626,6.0,6.7474327
38627,6.0,6.7321997
38628,6.0,6.7383804
38629,6.0,6.7408767
38630,6.0,6.7385354
38631,6.0,6.765207
38632,6.0,6.73391
38633,6.0,6.7227693
38634,6.0,6.7398973
38635,6.0,6.749345
38636,6.0,6.7247543
38637,6.0,6.7344255
38638,6.0,6.7343864
38639,6.0,6.7274237
38640,6.0,6.721289
38641,6.0,6.7396665
38642,6.0,6.738417
38643,6.0,6.7325897
38644,6.0,6.7244973
38645,7.0,6.7351627
38646,6.0,6.729412
38647,6.0,6.718004
38648,6.0,6.7225633
38649,6.0,6.739874
38650,6.0,6.7250376
38651,6.0,6.735009
38652,6.0,6.7185645
38653,6.0,6.7385983
38654,6.0,6.722678
38655,6.0,6.7212944
38656,6.0,6.7395015
38657,6.0,6.7201557
38658,6.0,6.7334228
38659,6.0,6.7240624
38660,6.0,6.72442
38661,6.0,6.731388
38662,6.0,6.7262106
38663,6.0,6.7351108
38664,6.0,6.7284975
38665,6.0,6.717782
38666,6.0,6.7289133
38667,6.0,6.7224865
38668,6.0,6.7235136
38669,7.0,6.728887
38670,6.0,6.7087417
38671,6.0,6.720456
38672,6.0,6.7063537
38673,6.0,6.7405086
38674,7.0,6.7646365
38675,6.0,6.72815
38676,6.0,6.716152
38677,6.0,6.7156806
38678,6.0,6.733773
38679,6.0,6.769909
38680,6.0,6.7404723
38681,7.0,6.720692
38682,6.0,6.722478
38683,6.0,6.7177343
38684,6.0,6.7477627
38685,6.0,6.731178
38686,6.0,6.7373705
38687,7.0,6.7171044
38688,6.0,6.751438
38689,7.0,6.753558
38690,6.0,6.7510233
38691,7.0,6.7458186
38692,6.0,6.741479
38693,6.0,6.7237267
38694,6.0,6.733221
38695,6.0,6.7395043
38696,6.0,6.726378
38697,6.0,6.733509
38698,6.0,6.714835
38699,6.0,6.7387257
38700,6.0,6.734691
38701,6.0,6.7202177
38702,6.0,6.718958
38703,6.0,6.7299695
38704,6.0,6.728498
38705,6.0,6.727401
38706,6.0,6.7294507
38707,7.0,6.7268453
38708,6.0,6.7283597
38709,6.0,6.7231045
38710,6.0,6.7235065
38711,6.0,6.721251
38712,6.0,6.72615
38713,6.0,6.7258506
38714,6.0,6.7176757
38715,6.0,6.729256
38716,6.0,6.721082
38717,6.0,6.7182217
38718,6.0,6.7317615
38719,6.0,6.7323875
38720,6.0,6.7259073
38721,6.0,6.716695
38722,6.0,6.727812
38723,6.0,6.720207
38724,6.0,6.730949
38725,6.0,6.7216816
38726,6.0,6.7231956
38727,6.0,6.7188153
38728,6.0,6.7165856
38729,6.0,6.73033
38730,6.0,6.7209053
38731,6.0,6.7092686
38732,6.0,6.742283
38733,219.0,6.7710958
38734,230.0,209.8844
38735,232.0,236.0029
38736,230.0,234.05011
38737,226.0,231.68301
38738,223.0,227.61209
38739,219.0,219.78192
38740,213.0,213.80353
38741,211.0,207.49625
38742,213.0,206.37497
38743,205.0,204.97015
38744,203.0,202.81546
38745,203.0,204.23738
38746,203.0,203.48723
38747,207.0,202.88655
38748,202.0,202.89897
38749,204.0,202.63277
38750,203.0,201.60312
38751,200.0,201.9662
38752,202.0,201.74664
38753,201.0,201.64247
38754,201.0,201.24687
38755,201.0,200.8784
38756,200.0,200.94244
38757,199.0,200.56734
38758,201.0,201.081
38759,198.0,201.05194
38760,202.0,201.01215
38761,198.0,200.9094
38762,201.0,200.57797
38763,198.0,200.51543
38764,199.0,200.33923
38765,200.0,200.0589
38766,198.0,200.05168
38767,199.0,199.62605
38768,197.0,199.32416
38769,199.0,199.09523
38770,196.0,198.83894
38771,198.0,198.8057
38772,199.0,199.10844
38773,195.0,199.29152
38774,199.0,199.38658
38775,197.0,199.20888
38776,197.0,198.72256
38777,195.0,199.08794
38778,199.0,198.29863
38779,196.0,198.45667
38780,197.0,198.85414
38781,198.0,199.11842
38782,196.0,198.48955
38783,196.0,198.46799
38784,196.0,199.12581
38785,196.0,198.79002
38786,199.0,198.2575
38787,195.0,198.10355
38788,196.0,198.17299
38789,198.0,197.7959
38790,195.0,197.6237
38791,197.0,197.73209
38792,197.0,197.80415
38793,193.0,195.88153
38794,197.0,197.02165
38795,196.0,197.3941
38796,193.0,196.76086
38797,195.0,196.5383
38798,194.0,196.87654
38799,196.0,197.1003
38800,195.0,195.77611
38801,194.0,196.3391
38802,196.0,196.75578
38803,197.0,195.41331
38804,193.0,196.37263
38805,194.0,196.75201
38806,195.0,196.43262
38807,197.0,194.5143
38808,193.0,196.0317
38809,195.0,196.21701
38810,197.0,195.84348
38811,193.0,195.53033
38812,194.0,196.19748
38813,193.0,196.00494
38814,193.0,194.89388
38815,196.0,195.72552
38816,193.0,195.76212
38817,192.0,194.91342
38818,194.0,195.49403
38819,194.0,195.62521
38820,192.0,195.10027
38821,194.0,195.41228
38822,195.0,195.36398
38823,192.0,194.84506
38824,194.0,195.32414
38825,196.0,195.42758
38826,195.0,194.5413
38827,193.0,195.0032
38828,191.0,195.1752
38829,191.0,194.91599
38830,194.0,194.73299
38831,193.0,194.86392
38832,195.0,194.74844
38833,192.0,194.9378
38834,191.0,194.54663
38835,194.0,194.73065
38836,194.0,194.44424
38837,191.0,194.45918
38838,192.0,194.57085
38839,194.0,194.36847
38840,192.0,194.38005
38841,191.0,194.07976
38842,194.0,194.24106
38843,193.0,194.12596
38844,190.0,194.29108
38845,194.0,194.14536
38846,191.0,193.81024
38847,190.0,194.09212
38848,194.0,193.53784
38849,191.0,193.96419
38850,189.0,193.79515
38851,192.0,193.75026
38852,192.0,194.00029
38853,191.0,193.47734
38854,194.0,193.75795
38855,191.0,194.11472
38856,189.0,193.0022
38857,192.0,193.60933
38858,192.0,193.933
38859,190.0,192.52608
38860,193.0,193.3838
38861,191.0,193.91365
38862,189.0,193.03287
38863,191.0,192.45422
38864,192.0,193.25685
38865,188.0,193.58191
38866,188.0,193.18742
38867,191.0,192.0914
38868,190.0,193.39273
38869,188.0,193.25613
38870,190.0,192.05643
38871,192.0,193.46672
38872,187.0,192.51347
38873,190.0,192.30565
38874,191.0,192.65225
38875,188.0,193.23944
38876,190.0,191.76135
38877,187.0,192.55135
38878,189.0,192.65248
38879,187.0,192.50052
38880,190.0,192.60353
38881,191.0,192.45105
38882,189.0,192.38562
38883,187.0,192.51125
38884,190.0,192.52522
38885,190.0,192.19508
38886,186.0,192.48524
38887,186.0,192.21202
38888,189.0,192.18094
38889,190.0,192.22266
38890,187.0,192.51347
38891,186.0,191.94533
38892,189.0,192.1343
38893,189.0,192.22481
38894,188.0,191.63338
38895,186.0,192.02992
38896,186.0,191.9963
38897,189.0,192.04489
38898,188.0,191.89697
38899,190.0,191.92914
38900,188.0,191.95387
38901,186.0,191.67775
38902,187.0,191.93112
38903,190.0,192.02647
38904,187.0,191.8437
38905,185.0,191.52715
38906,185.0,190.9612
38907,189.0,192.0205
38908,189.0,191.68265
38909,186.0,191.4407
38910,186.0,191.187
38911,186.0,191.64912
38912,187.0,190.9526
38913,187.0,191.33383
38914,185.0,191.60437
38915,185.0,191.48991
38916,187.0,191.16833
38917,189.0,191.22406
38918,187.0,191.70801
38919,189.0,191.1752
38920,187.0,191.67345
38921,185.0,190.79335
38922,184.0,190.75365
38923,187.0,191.49982
38924,187.0,191.28471
38925,186.0,190.91542
38926,185.0,191.20844
38927,184.0,190.6998
38928,186.0,191.49622
38929,188.0,190.38655
38930,185.0,190.55508
38931,183.0,191.46432
38932,184.0,189.97807
38933,187.0,190.881
38934,187.0,191.14972
38935,185.0,190.6519
38936,184.0,191.10269
38937,186.0,190.08972
38938,183.0,190.94081
38939,186.0,190.98383
38940,183.0,190.10992
38941,184.0,190.09752
38942,185.0,190.86922
38943,186.0,190.81708
38944,184.0,189.74715
38945,186.0,190.81737
38946,186.0,190.18391
38947,185.0,190.77335
38948,184.0,190.26074
38949,185.0,190.42719
38950,186.0,190.10635
38951,186.0,190.51457
38952,185.0,190.34128
38953,183.0,190.28435
38954,185.0,190.47952
38955,186.0,190.2946
38956,186.0,190.36476
38957,185.0,190.08167
38958,182.0,190.14474
38959,183.0,190.16261
38960,185.0,189.68463
38961,186.0,190.43263
38962,185.0,189.76802
38963,184.0,190.13008
38964,184.0,190.30748
38965,183.0,190.17567
38966,182.0,190.0279
38967,184.0,189.76674
38968,186.0,189.85638
38969,186.0,189.79486
38970,183.0,190.06566
38971,186.0,189.8865
38972,187.0,189.81256
38973,185.0,190.00516
38974,184.0,189.77461
38975,184.0,189.66339
38976,184.0,190.09618
38977,185.0,189.83807
38978,186.0,189.90886
38979,184.0,189.40176
38980,182.0,189.95596
38981,184.0,189.87498
38982,185.0,188.98901
38983,185.0,189.8632
38984,183.0,190.15076
38985,184.0,189.17656
38986,184.0,189.60732
38987,184.0,190.07832
38988,182.0,189.06548
38989,182.0,189.13249
38990,183.0,189.92625
38991,184.0,189.36598
38992,182.0,189.57903
38993,182.0,188.7686
38994,185.0,189.81459
38995,186.0,189.79501
38996,183.0,188.34814
38997,182.0,189.30302
38998,182.0,189.85199
38999,186.0,187.9244
39000,185.0,189.64471
39001,183.0,189.30237
39002,182.0,189.13654
39003,182.0,189.54102
39004,183.0,188.35443
39005,184.0,188.89264
39006,183.0,189.30687
39007,181.0,188.60811
39008,182.0,189.07603
39009,183.0,189.32388
39010,183.0,189.11905
39011,181.0,189.31476
39012,182.0,188.4969
39013,183.0,188.9198
39014,184.0,189.11778
39015,183.0,188.92477
39016,182.0,189.0567
39017,181.0,189.18813
39018,184.0,188.39445
39019,184.0,189.06572
39020,181.0,188.78828
39021,182.0,188.72495
39022,181.0,189.17975
39023,182.0,188.4603
39024,185.0,188.74734
39025,6.0,188.94618
39026,6.0,5.951708
39027,6.0,6.4099703
39028,7.0,6.3074703
39029,6.0,6.408232
39030,6.0,6.52923
39031,6.0,6.5505147
39032,6.0,6.5399528
39033,6.0,6.516002
39034,6.0,6.501018
39035,7.0,6.4039917
39036,6.0,6.367977
39037,6.0,6.358103
39038,6.0,6.3396864
39039,6.0,6.353344
39040,6.0,6.341485
39041,7.0,6.3436294
39042,6.0,6.309901
39043,6.0,6.265007
39044,7.0,6.2359614
39045,6.0,6.247701
39046,6.0,6.2399187
39047,6.0,6.2309465
39048,7.0,6.2522073
39049,6.0,6.2723184
39050,6.0,6.3035207
39051,6.0,6.299676
39052,6.0,6.3409634
39053,6.0,6.3181186
39054,6.0,6.3343453
39055,6.0,6.3165965
39056,6.0,6.2962003
39057,6.0,6.353836
39058,6.0,6.3138843
39059,6.0,6.2954144
39060,6.0,6.3398485
39061,6.0,6.347972
39062,6.0,6.3402586
39063,6.0,6.347212
39064,6.0,6.388335
39065,6.0,6.4021277
39066,7.0,6.405465
39067,7.0,6.4076343
39068,6.0,6.410329
39069,6.0,6.413719
39070,6.0,6.4162855
39071,6.0,6.4089346
39072,6.0,6.4331255
39073,6.0,6.4337893
39074,6.0,6.4169087
39075,6.0,6.3919935
39076,6.0,6.7088823
39077,6.0,6.720137
39078,7.0,6.722009
39079,6.0,6.71453
39080,6.0,6.7230554
39081,6.0,6.721898
39082,6.0,6.7188387
39083,6.0,6.7223234
39084,6.0,6.7166376
39085,6.0,6.7197704
39086,6.0,6.7126346
39087,6.0,6.7123833
39088,6.0,6.730051
39089,6.0,6.7218795
39090,6.0,6.717641
39091,6.0,6.7103496
39092,6.0,6.7282376
39093,6.0,6.723602
39094,6.0,6.7178283
39095,6.0,6.7167234
39096,6.0,6.723904
39097,6.0,6.714196
39098,6.0,6.7302437
39099,6.0,6.730964
39100,6.0,6.727299
39101,6.0,6.714881
39102,6.0,6.710959
39103,6.0,6.7479362
39104,6.0,6.7592225
39105,6.0,6.726739
39106,6.0,6.7484026
39107,6.0,6.717774
39108,6.0,6.77224
39109,6.0,6.7202234
39110,6.0,6.719473
39111,7.0,6.753937
39112,6.0,6.720436
39113,6.0,6.717896
39114,6.0,6.713773
39115,6.0,6.709042
39116,6.0,6.709477
39117,6.0,6.7290955
39118,6.0,6.711224
39119,6.0,6.7482195
39120,6.0,6.7255297
39121,6.0,6.713508
39122,6.0,6.739632
39123,6.0,6.72299
39124,6.0,6.7353244
39125,6.0,6.754192
39126,6.0,6.7336154
39127,6.0,6.730059
39128,6.0,6.7327323
39129,7.0,6.725252
39130,6.0,6.7358885
39131,6.0,6.729643
39132,6.0,6.7232985
39133,6.0,6.7239995
39134,6.0,6.738732
39135,6.0,6.7219434
39136,6.0,6.7157893
39137,6.0,6.728926
39138,6.0,6.731745
39139,6.0,6.714772
39140,6.0,6.732008
39141,6.0,6.724149
39142,6.0,6.724277
39143,6.0,6.7303624
39144,6.0,6.722068
39145,6.0,6.722391
39146,7.0,6.716098
39147,6.0,6.7275515
39148,7.0,6.7266307
39149,7.0,6.7266316
39150,6.0,6.732205
39151,6.0,6.7131553
39152,6.0,6.7190647
39153,6.0,6.7319455
39154,6.0,6.7182717
39155,6.0,6.710161
39156,6.0,6.7261257
39157,6.0,6.7133994
39158,6.0,6.7233577
39159,6.0,6.720445
39160,6.0,6.714527
39161,6.0,6.714123
39162,7.0,6.7091994
39163,6.0,6.731379
39164,6.0,6.7044625
39165,6.0,6.7000737
39166,6.0,6.7390165
39167,6.0,6.7116685
39168,6.0,6.7212186
39169,6.0,6.746113
39170,6.0,6.7191753
39171,6.0,6.7851996
39172,6.0,6.715372
39173,6.0,6.7145295
39174,6.0,6.72247
39175,6.0,6.7114644
39176,6.0,6.7229557
39177,6.0,6.753484
39178,6.0,6.7135463
39179,6.0,6.7356844
39180,6.0,6.733659
39181,7.0,6.751198
39182,6.0,6.7148705
39183,6.0,6.736061
39184,6.0,6.7452874
39185,6.0,6.7258563
39186,7.0,6.720713
39187,6.0,6.7298675
39188,6.0,6.726915
39189,6.0,6.72103
39190,6.0,6.7334423
39191,6.0,6.709303
39192,6.0,6.7219563
39193,6.0,6.734093
39194,6.0,6.7213645
39195,6.0,6.7281837
39196,6.0,6.721362
39197,6.0,6.7250996
39198,7.0,6.721078
39199,6.0,6.7239585
39200,6.0,6.7188044
39201,6.0,6.7225757
39202,6.0,6.7191596
39203,6.0,6.715011
39204,6.0,6.729964
39205,6.0,6.7178054
39206,6.0,6.716531
39207,7.0,6.7084107
39208,6.0,6.7239137
39209,6.0,6.722775
39210,6.0,6.7183666
39211,6.0,6.7206044
39212,6.0,6.7200675
39213,6.0,6.708268
39214,6.0,6.728116
39215,6.0,6.733758
39216,7.0,6.716422
39217,6.0,6.72139
39218,6.0,6.7142553
39219,6.0,6.718249
39220,7.0,6.7173233
39221,6.0,6.701462
39222,6.0,6.735189
39223,6.0,6.7132454
39224,6.0,6.7611585
39225,6.0,6.735835
39226,6.0,6.7058926
39227,6.0,6.712683
39228,6.0,6.7085323
39229,6.0,6.7303357
39230,6.0,6.7225513
39231,6.0,6.727569
39232,6.0,6.753274
39233,6.0,6.7124586
39234,7.0,6.7299333
39235,7.0,6.7806525
39236,6.0,6.7296023
39237,6.0,6.7201595
39238,6.0,6.734685
39239,6.0,6.7137613
39240,6.0,6.7803116
39241,6.0,6.716431
39242,6.0,6.7184267
39243,6.0,6.7153816
39244,7.0,6.7480707
39245,6.0,6.7392387
39246,6.0,6.7310324
39247,6.0,6.742029
39248,6.0,6.7379313
39249,6.0,6.730209
39250,6.0,6.7267966
39251,6.0,6.736516
39252,6.0,6.7313056
39253,6.0,6.727617
39254,6.0,6.7150846
39255,6.0,6.7212505
39256,6.0,6.73196
39257,6.0,6.724095
39258,6.0,6.730093
39259,6.0,6.717542
39260,6.0,6.725243
39261,6.0,6.715775
39262,7.0,6.718965
39263,7.0,6.7197194
39264,6.0,6.729304
39265,6.0,6.723621
39266,6.0,6.7189627
39267,7.0,6.7185936
39268,6.0,6.733287
39269,6.0,6.7266173
39270,6.0,6.7106156
39271,6.0,6.731523
39272,6.0,6.71551
39273,6.0,6.719436
39274,6.0,6.720932
39275,6.0,6.732292
39276,6.0,6.7170734
39277,6.0,6.7228527
39278,6.0,6.7133493
39279,6.0,6.714481
39280,6.0,6.7240257
39281,6.0,6.7431245
39282,6.0,6.7530084
39283,6.0,6.722051
39284,6.0,6.7171564
39285,6.0,6.7133794
39286,6.0,6.747009
39287,7.0,6.7322717
39288,6.0,6.706379
39289,7.0,6.7084985
39290,6.0,6.7172103
39291,6.0,6.712731
39292,6.0,6.7505665
39293,6.0,6.7164836
39294,6.0,6.7148514
39295,6.0,6.7395205
39296,6.0,6.722235
39297,6.0,6.725299
39298,6.0,6.749472
39299,6.0,6.7309475
39300,6.0,6.7196345
39301,6.0,6.717721
39302,6.0,6.7479773
39303,6.0,6.7347007
39304,6.0,6.7243776
39305,6.0,6.7223473
39306,6.0,6.7250657
39307,6.0,6.718432
39308,6.0,6.7255692
39309,6.0,6.720317
39310,6.0,6.7264686
39311,6.0,6.724369
39312,6.0,6.720659
39313,6.0,6.718186
39314,6.0,6.7138414
39315,6.0,6.737865
39316,6.0,6.719816
39317,6.0,6.71077
39318,6.0,6.7274337
39319,7.0,6.7294674
39320,7.0,6.719888
39321,6.0,6.714036
39322,6.0,6.7249613
39323,6.0,6.7133837
39324,6.0,6.72365
39325,6.0,6.712897
39326,6.0,6.726362
39327,6.0,6.7214212
39328,7.0,6.7195115
39329,7.0,6.718317
39330,6.0,6.7192693
39331,6.0,6.725078
39332,6.0,6.716031
39333,6.0,6.7150455
39334,6.0,6.705674
39335,6.0,6.728317
39336,6.0,6.722044
39337,6.0,6.715265
39338,6.0,6.7105045
39339,6.0,6.7037883
39340,6.0,6.729082
39341,6.0,6.7106757
39342,6.0,6.710136
39343,6.0,6.706639
39344,6.0,6.76093
39345,6.0,6.718633
39346,6.0,6.726748
39347,6.0,6.75677
39348,6.0,6.731825
39349,6.0,6.7043242
39350,6.0,6.719509
39351,7.0,6.7254496
39352,6.0,6.7078743
39353,7.0,6.7485437
39354,7.0,6.708764
39355,6.0,6.714936
39356,6.0,6.7218804
39357,6.0,6.744341
39358,6.0,6.709422
39359,6.0,6.7369375
39360,6.0,6.7373986
39361,6.0,6.730517
39362,6.0,6.763189
39363,6.0,6.7422643
39364,6.0,6.715656
39365,6.0,6.7323155
39366,6.0,6.726512
39367,6.0,6.718033
39368,6.0,6.719792
39369,7.0,6.719636
39370,7.0,6.7231936
39371,6.0,6.7266474
39372,6.0,6.715451
39373,6.0,6.7275386
39374,6.0,6.714287
39375,6.0,6.72297
39376,6.0,6.724998
39377,6.0,6.7129097
39378,6.0,6.71627
39379,7.0,6.7119503
39380,6.0,6.725243
39381,7.0,6.7050714
39382,7.0,6.7358446
39383,7.0,6.7263165
39384,6.0,6.714358
39385,6.0,6.7116895
39386,6.0,6.7236094
39387,6.0,6.7173867
39388,6.0,6.7159324
39389,6.0,6.726518
39390,6.0,6.7112093
39391,6.0,6.720852
39392,6.0,6.715353
39393,6.0,6.714643
39394,6.0,6.7174587
39395,6.0,6.714639
39396,7.0,6.714303
39397,6.0,6.7248454
39398,6.0,6.71244
39399,6.0,6.713632
39400,6.0,6.7126613
39401,7.0,6.7003927
39402,6.0,6.7308087
39403,6.0,6.7644186
39404,6.0,6.72464
39405,6.0,6.734093
39406,6.0,6.731597
39407,6.0,6.7161655
39408,6.0,6.7351995
39409,6.0,6.712487
39410,6.0,6.7045503
39411,6.0,6.7707877
39412,6.0,6.728178
39413,6.0,6.6996055
39414,6.0,6.728843
39415,6.0,6.7250614
39416,6.0,6.724113
39417,6.0,6.7081184
39418,6.0,6.7498136
39419,6.0,6.7423005
39420,6.0,6.7082796
39421,6.0,6.7383986
39422,6.0,6.7344875
39423,6.0,6.713607
39424,6.0,6.733763
39425,6.0,6.711777
39426,6.0,6.7262964
39427,6.0,6.723911
39428,6.0,6.724763
39429,6.0,6.717986
39430,6.0,6.7138133
39431,6.0,6.719245
39432,6.0,6.7101974
39433,6.0,6.713466
39434,7.0,6.724585
39435,6.0,6.719026
39436,6.0,6.7137256
39437,6.0,6.7202024
39438,6.0,6.714283
39439,6.0,6.7118626
39440,6.0,6.7177896
39441,6.0,6.716918
39442,6.0,6.7168126
39443,6.0,6.7095394
39444,6.0,6.721371
39445,6.0,6.7136292
39446,6.0,6.706783
39447,6.0,6.7265887
39448,6.0,6.708668
39449,7.0,6.7229123
39450,6.0,6.712795
39451,6.0,6.713631
39452,6.0,6.7203536
39453,6.0,6.71184
39454,6.0,6.7082677
39455,6.0,6.7105875
39456,6.0,6.7159553
39457,7.0,6.714121
39458,7.0,6.7047987
39459,6.0,6.7010508
39460,7.0,6.714408
39461,7.0,6.7085905
39462,6.0,6.7631516
39463,6.0,6.718689
39464,6.0,6.710082
39465,6.0,6.7479362
39466,6.0,6.720044
39467,6.0,6.7119474
39468,6.0,6.7301927
39469,7.0,6.7106676
39470,6.0,6.7577147
39471,6.0,6.7323947
39472,6.0,6.713584
39473,6.0,6.760146
39474,6.0,6.743974
39475,6.0,6.720229
39476,6.0,6.7274685
39477,6.0,6.7255316
39478,7.0,6.7363415
39479,6.0,6.7338724
39480,6.0,6.7335644
39481,7.0,6.7313066
39482,6.0,6.7416534
39483,6.0,6.7293053
39484,7.0,6.7268987
39485,6.0,6.7179914
39486,6.0,6.7267976
39487,6.0,6.721984
39488,6.0,6.736662
39489,6.0,6.7260375
39490,6.0,6.721556
39491,6.0,6.7335305
39492,6.0,6.7248354
39493,6.0,6.718641
39494,7.0,6.7291374
39495,6.0,6.720923
39496,6.0,6.7255516
39497,6.0,6.727638
39498,6.0,6.7210736
39499,6.0,6.724988
39500,6.0,6.715212
39501,6.0,6.7323008
39502,6.0,6.7285013
39503,6.0,6.719496
39504,6.0,6.7262163
