,refrigerator_5_Trans_Init_Bi_gradTruth,refrigerator_5_Trans_Init_Bi_predicted
37604,224,229.6384
37605,219,222.65973
37606,214,215.89711
37607,212,209.58943
37608,210,204.87212
37609,202,201.46693
37610,205,200.02623
37611,202,199.93562
37612,207,200.08333
37613,205,200.38173
37614,205,200.30426
37615,203,200.25714
37616,205,200.07231
37617,204,200.13712
37618,200,199.50302
37619,203,199.84396
37620,200,199.06686
37621,201,199.10124
37622,201,198.70209
37623,200,198.62257
37624,198,198.3907
37625,202,197.94644
37626,199,197.82703
37627,201,197.62749
37628,200,197.36351
37629,199,196.87048
37630,200,196.67458
37631,199,196.22119
37632,202,196.29547
37633,196,195.63622
37634,199,195.61882
37635,198,195.43391
37636,196,195.14337
37637,200,195.16724
37638,198,195.05634
37639,198,194.92627
37640,200,194.89946
37641,196,195.04236
37642,199,195.00279
37643,198,194.85814
37644,200,195.27354
37645,195,195.55663
37646,198,196.21858
37647,199,196.67296
37648,196,197.16782
37649,196,196.03967
37650,197,197.897
37651,197,198.34935
37652,199,198.46129
37653,195,197.45508
37654,197,198.51126
37655,198,197.32997
37656,195,197.37383
37657,198,197.08699
37658,198,197.25562
37659,194,195.86835
37660,198,196.6369
37661,197,196.65576
37662,198,195.82204
37663,195,196.16272
37664,196,196.2831
37665,195,196.0653
37666,197,195.99095
37667,195,195.88167
37668,195,195.75252
37669,198,195.91869
37670,196,195.75414
37671,197,195.72983
37672,194,195.70236
37673,196,195.75592
37674,198,195.67194
37675,194,195.47693
37676,195,195.54135
37677,196,195.5357
37678,193,195.40752
37679,196,195.368
37680,193,195.44286
37681,194,195.2615
37682,195,195.24376
37683,196,195.25053
37684,193,195.26326
37685,197,195.10356
37686,195,195.20116
37687,193,195.21642
37688,194,195.11647
37689,192,195.23181
37690,195,195.04451
37691,196,195.21236
37692,193,195.13698
37693,194,195.03899
37694,196,195.19815
37695,193,195.15193
37696,195,195.24216
37697,193,195.08043
37698,191,195.33588
37699,194,194.90788
37700,195,195.28491
37701,193,195.14212
37702,192,195.1811
37703,195,195.15764
37704,193,194.9748
37705,191,195.13278
37706,194,194.94368
37707,195,194.90166
37708,195,194.90456
37709,193,194.8608
37710,191,194.88199
37711,193,195.30687
37712,193,193.70012
37713,195,194.78618
37714,191,194.68033
37715,193,194.93437
37716,190,194.18942
37717,191,194.76718
37718,193,194.64299
37719,194,194.90353
37720,191,193.85965
37721,192,194.8741
37722,193,194.59366
37723,192,193.92087
37724,190,194.63791
37725,192,194.32147
37726,193,194.43349
37727,193,194.10646
37728,192,194.90962
37729,192,193.74655
37730,189,194.88062
37731,192,193.04678
37732,193,194.2129
37733,190,194.06573
37734,189,194.19095
37735,191,194.25154
37736,190,194.291
37737,188,194.01042
37738,193,194.07648
37739,191,194.3423
37740,188,194.07504
37741,191,194.25563
37742,192,193.91304
37743,188,194.3584
37744,190,193.96928
37745,193,194.21295
37746,189,194.11064
37747,187,194.11382
37748,189,193.97162
37749,191,193.96605
37750,190,194.09758
37751,188,194.05916
37752,189,193.97719
37753,191,194.07114
37754,189,193.84724
37755,190,194.15207
37756,191,193.84264
37757,189,193.89622
37758,186,193.78381
37759,189,193.96533
37760,190,193.90396
37761,188,193.7361
37762,187,193.83893
37763,189,193.81941
37764,190,193.89291
37765,189,193.80916
37766,187,193.68045
37767,187,193.74525
37768,189,193.6233
37769,189,193.86241
37770,187,193.66092
37771,187,193.52979
37772,188,193.78226
37773,190,194.2795
37774,185,192.31627
37775,187,193.6859
37776,185,193.07774
37777,187,193.72873
37778,190,193.66835
37779,188,193.26773
37780,186,193.55075
37781,186,193.62828
37782,189,193.11035
37783,187,193.4357
37784,188,193.67061
37785,188,193.0296
37786,187,193.63148
37787,187,193.39764
37788,186,193.17618
37789,187,193.52782
37790,188,193.20857
37791,187,193.72745
37792,186,193.00842
37793,184,193.56265
37794,187,192.96158
37795,188,193.29018
37796,186,193.16203
37797,184,193.2581
37798,186,193.10432
37799,187,193.24724
37800,188,193.306
37801,186,193.22575
37802,184,193.0599
37803,187,193.20631
37804,186,193.25545
37805,185,193.04263
37806,184,193.08826
37807,185,193.01247
37808,186,193.20348
37809,185,193.15363
37810,185,192.78331
37811,187,193.23982
37812,187,193.00946
37813,187,192.8565
37814,183,192.99603
37815,183,192.92198
37816,185,192.77353
37817,187,193.08522
37818,186,192.91714
37819,185,192.84581
37820,184,192.9994
37821,187,192.78418
37822,185,193.00969
37823,186,193.02863
37824,185,192.42436
37825,184,192.65564
37826,184,192.85574
37827,185,192.68823
37828,183,192.85104
37829,184,192.71509
37830,186,192.7749
37831,187,192.74611
37832,186,192.69409
37833,183,192.67065
37834,182,192.63455
37835,185,192.65689
37836,186,193.12395
37837,186,192.23451
37838,188,192.7706
37839,184,192.79161
37840,183,192.71072
37841,184,192.05307
37842,185,192.624
37843,186,192.49663
37844,184,192.78113
37845,183,192.15952
37846,183,192.77225
37847,185,192.33417
37848,187,192.17427
37849,186,192.775
37850,185,192.32608
37851,185,191.97137
37852,185,192.39296
37853,183,192.86505
37854,185,192.2372
37855,183,192.01958
37856,182,192.71837
37857,185,191.11383
37858,183,192.26471
37859,182,191.95241
37860,181,192.23712
37861,183,191.904
37862,186,192.30438
37863,185,192.24669
37864,184,192.00473
37865,182,192.2645
37866,183,191.94385
37867,184,192.1082
37868,186,191.9398
37869,184,192.21132
37870,183,192.11153
37871,183,192.16742
37872,184,191.89442
37873,184,191.92986
37874,184,191.73253
37875,183,192.02129
37876,184,191.90881
37877,185,191.9886
37878,185,192.09302
37879,184,191.84706
37880,183,191.89821
37881,182,191.9528
37882,184,191.81099
37883,185,191.8941
37884,185,191.86699
37885,182,191.8312
37886,181,191.83559
37887,182,192.06773
37888,183,191.69263
37889,184,192.12398
37890,184,191.9503
37891,182,192.02356
37892,181,191.96324
37893,181,192.18839
37894,181,192.14684
37895,183,192.07312
37896,181,191.99646
37897,181,192.17436
37898,184,192.18987
37899,185,192.53682
37900,184,191.4515
37901,181,192.05952
37902,180,192.36525
37903,182,191.6107
37904,184,192.07869
37905,184,192.33151
37906,184,191.99832
37907,6,192.07585
37908,6,9.238801
37909,6,6.503425
37910,6,6.8568883
37911,7,6.702883
37912,6,6.757408
37913,6,6.660935
37914,7,6.6753497
37915,7,6.6843123
37916,6,6.6613393
37917,7,6.708741
37918,7,6.6852565
37919,6,6.6642385
37920,6,6.702645
37921,7,6.711666
37922,7,6.6648774
37923,7,6.653959
37924,6,6.644438
37925,6,6.6214886
37926,6,6.6444755
37927,6,6.632949
37928,7,6.6336985
37929,6,6.6306868
37930,6,6.656018
37931,7,6.6858697
37932,7,6.680349
37933,6,6.6878824
37934,6,6.7194853
37935,6,6.6961923
37936,6,6.685926
37937,6,6.663773
37938,6,6.5780563
37939,6,6.4925776
37940,6,6.455508
37941,6,6.4575987
37942,6,6.45188
37943,6,6.441741
37944,6,6.4519577
37945,7,6.442902
37946,6,6.4387093
37947,7,6.443834
37948,6,6.405721
37949,6,6.375488
37950,7,6.3048563
37951,6,6.2256985
37952,6,6.12595
37953,6,6.1355314
37954,6,6.523085
37955,6,6.7104096
37956,6,6.6302857
37957,6,6.4094267
37958,6,7.1389446
37959,7,7.1199937
37960,6,7.114735
37961,7,7.15065
37962,6,7.121584
37963,7,7.097093
37964,6,7.1053543
37965,7,7.1301484
37966,6,7.0871377
37967,6,7.1129737
37968,6,7.113709
37969,6,7.134085
37970,6,7.0919833
37971,6,7.1010427
37972,6,7.1191535
37973,6,7.102515
37974,6,7.111398
37975,6,7.122833
37976,7,7.0938234
37977,7,7.138105
37978,7,7.0913186
37979,6,7.1487637
37980,6,7.0936027
37981,6,7.0865355
37982,6,7.104275
37983,7,7.1067395
37984,7,7.1074615
37985,6,7.1078143
37986,6,7.107579
37987,6,7.109076
37988,6,7.1086717
37989,7,7.098631
37990,6,7.1053953
37991,6,7.105267
37992,7,7.1119485
37993,6,7.0983634
37994,6,7.1099467
37995,7,7.1014185
37996,7,7.1038384
37997,7,7.108137
37998,6,7.1057267
37999,7,7.10465
38000,6,7.103339
38001,6,7.1125813
38002,7,7.103876
38003,6,7.0980554
38004,6,7.10885
38005,6,7.105888
38006,6,7.0996027
38007,6,7.1098866
38008,7,7.1107492
38009,6,7.113984
38010,6,7.1081953
38011,7,7.096597
38012,7,7.110378
38013,7,7.1103125
38014,7,7.106275
38015,6,7.1122503
38016,6,7.108002
38017,6,7.1119456
38018,6,7.110355
38019,6,7.110481
38020,6,7.1434445
38021,6,7.080333
38022,6,7.108306
38023,6,7.1312537
38024,6,7.130979
38025,7,7.101434
38026,6,7.099731
38027,6,7.1046963
38028,6,7.1535544
38029,7,7.0906935
38030,6,7.096886
38031,6,7.115519
38032,6,7.1384997
38033,6,7.113261
38034,6,7.085884
38035,7,7.109394
38036,6,7.1416945
38037,6,7.116962
38038,6,7.0978827
38039,6,7.098099
38040,7,7.1007175
38041,6,7.1061506
38042,7,7.1063724
38043,6,7.1085577
38044,7,7.1040196
38045,6,7.1036367
38046,7,7.1123815
38047,6,7.115962
38048,6,7.1042447
38049,6,7.1028147
38050,6,7.1090794
38051,6,7.104187
38052,7,7.102724
38053,6,7.1098986
38054,6,7.106218
38055,6,7.1075377
38056,6,7.102397
38057,6,7.110835
38058,6,7.103235
38059,6,7.1131353
38060,6,7.101227
38061,6,7.119612
38062,6,7.1006236
38063,6,7.1053214
38064,6,7.1130385
38065,6,7.1129236
38066,6,7.108085
38067,6,7.1034155
38068,6,7.1101503
38069,6,7.1009946
38070,6,7.108591
38071,6,7.1105385
38072,6,7.1068435
38073,6,7.110088
38074,6,7.109416
38075,6,7.102292
38076,6,7.1102486
38077,6,7.1187487
38078,7,7.1424665
38079,6,7.079977
38080,6,7.1172714
38081,6,7.1369734
38082,7,7.1167765
38083,6,7.0965924
38084,7,7.1008177
38085,6,7.1221437
38086,7,7.12645
38087,6,7.106032
38088,6,7.109593
38089,7,7.0913568
38090,6,7.1268897
38091,6,7.1104436
38092,6,7.0900283
38093,6,7.129456
38094,6,7.095883
38095,6,7.1326323
38096,6,7.114709
38097,6,7.110574
38098,7,7.0943832
38099,6,7.1013412
38100,6,7.0983944
38101,6,7.111781
38102,6,7.1093245
38103,6,7.1027093
38104,6,7.1062913
38105,6,7.102074
38106,6,7.1154504
38107,6,7.099689
38108,7,7.106099
38109,6,7.1131277
38110,6,7.1032166
38111,6,7.104959
38112,6,7.1087723
38113,6,7.114721
38114,6,7.096902
38115,7,7.113547
38116,7,7.1010118
38117,6,7.104871
38118,6,7.1084285
38119,7,7.111792
38120,6,7.108331
38121,6,7.103573
38122,6,7.1074414
38123,6,7.1044836
38124,6,7.1062374
38125,6,7.109416
38126,6,7.111068
38127,6,7.102694
38128,6,7.1174893
38129,6,7.1024704
38130,6,7.1105795
38131,6,7.113765
38132,6,7.104409
38133,7,7.101723
38134,7,7.1112123
38135,7,7.111957
38136,6,7.1012683
38137,6,7.1472373
38138,7,7.087628
38139,6,7.110016
38140,7,7.115663
38141,6,7.1225986
38142,7,7.092409
38143,6,7.128307
38144,6,7.1057377
38145,6,7.1208797
38146,7,7.132449
38147,6,7.0796137
38148,6,7.106606
38149,7,7.1238875
38150,6,7.1051517
38151,6,7.105367
38152,6,7.1168733
38153,6,7.116852
38154,6,7.1165333
38155,6,7.1102858
38156,6,7.0945106
38157,6,7.100773
38158,6,7.1094303
38159,6,7.1061254
38160,6,7.1017947
38161,6,7.1161747
38162,6,7.1081676
38163,6,7.1015396
38164,6,7.108002
38165,6,7.1144304
38166,6,7.1079745
38167,6,7.10108
38168,6,7.107919
38169,6,7.1112094
38170,6,7.1002936
38171,6,7.106636
38172,6,7.1150365
38173,6,7.101798
38174,6,7.107445
38175,7,7.102579
38176,6,7.113273
38177,6,7.1104674
38178,6,7.1044374
38179,6,7.1045265
38180,6,7.1098657
38181,6,7.105737
38182,6,7.1108565
38183,7,7.1044836
38184,6,7.1039624
38185,7,7.116239
38186,7,7.107695
38187,6,7.1164784
38188,6,7.1010394
38189,6,7.1077867
38190,6,7.1077623
38191,7,7.109389
38192,7,7.110962
38193,6,7.1046715
38194,6,7.110115
38195,6,7.1072626
38196,6,7.109052
38197,6,7.149127
38198,6,7.1099944
38199,6,7.087235
38200,6,7.1219254
38201,6,7.132483
38202,6,7.097948
38203,6,7.136354
38204,7,7.1028624
38205,6,7.1255
38206,6,7.1023593
38207,7,7.1126876
38208,6,7.0996213
38209,6,7.1352167
38210,6,7.1062245
38211,6,7.093543
38212,6,7.1258893
38213,6,7.10791
38214,6,7.1077657
38215,6,7.121515
38216,6,7.100903
38217,7,7.100374
38218,7,7.1019526
38219,6,7.106933
38220,6,7.1106553
38221,6,7.1085076
38222,7,7.108602
38223,6,7.102554
38224,6,7.1100955
38225,6,7.1070347
38226,7,7.101491
38227,6,7.108975
38228,6,7.118664
38229,6,7.1078954
38230,6,7.105353
38231,6,7.102459
38232,6,7.111053
38233,6,7.1087046
38234,6,7.110095
38235,6,7.1007047
38236,6,7.1150413
38237,6,7.103292
38238,6,7.116396
38239,6,7.107006
38240,6,7.1045723
38241,6,7.1099944
38242,7,7.110992
38243,6,7.101908
38244,7,7.110881
38245,6,7.1177945
38246,6,7.103453
38247,6,7.1096115
38248,6,7.116894
38249,6,7.1052003
38250,6,7.108078
38251,6,7.1096754
38252,6,7.112195
38253,7,7.111975
38254,6,7.1052213
38255,6,7.114172
38256,6,7.1427975
38257,6,7.123936
38258,6,7.0854673
38259,6,7.104402
38260,6,7.1503215
38261,6,7.0858064
38262,6,7.110596
38263,6,7.142605
38264,6,7.126882
38265,6,7.0925107
38266,6,7.097301
38267,6,7.1238446
38268,7,7.134207
38269,7,7.1165833
38270,6,7.080073
38271,6,7.1429763
38272,7,7.103315
38273,6,7.119531
38274,6,7.084565
38275,6,7.131727
38276,6,7.093863
38277,6,7.1116853
38278,6,7.1031427
38279,7,7.106152
38280,7,7.113236
38281,7,7.1006875
38282,6,7.1136823
38283,6,7.1092997
38284,7,7.1045103
38285,6,7.1047816
38286,6,7.1095543
38287,7,7.110862
38288,7,7.104983
38289,7,7.11172
38290,7,7.109066
38291,7,7.1084275
38292,7,7.1072493
38293,6,7.112127
38294,6,7.1063476
38295,6,7.1144576
38296,7,7.107404
38297,6,7.1091275
38298,6,7.105023
38299,6,7.104645
38300,6,7.109387
38301,6,7.113533
38302,6,7.102145
38303,7,7.117121
38304,7,7.105146
38305,6,7.113944
38306,6,7.1093583
38307,6,7.1020136
38308,6,7.113765
38309,6,7.1031017
38310,6,7.1200233
38311,6,7.1008744
38312,6,7.1144867
38313,6,7.1079764
38314,6,7.1136284
38315,6,7.106363
38316,6,7.119205
38317,6,7.1500773
38318,6,7.07915
38319,7,7.1128216
38320,6,7.111805
38321,7,7.127153
38322,6,7.1192007
38323,6,7.1203513
38324,6,7.0873885
38325,6,7.129406
38326,6,7.1237254
38327,6,7.1020827
38328,6,7.0964622
38329,6,7.1150475
38330,6,7.1198688
38331,6,7.1025176
38332,6,7.1070094
38333,6,7.1158347
38334,6,7.1202903
38335,7,7.1142683
38336,6,7.1156654
38337,6,7.0901446
38338,6,7.1143217
38339,6,7.0974817
38340,6,7.1185455
38341,6,7.103974
38342,6,7.116439
38343,6,7.1006837
38344,7,7.106119
38345,6,7.1117954
38346,7,7.100484
38347,6,7.107982
38348,6,7.111037
38349,6,7.1067004
38350,6,7.101699
38351,6,7.110017
38352,6,7.1102166
38353,7,7.106951
38354,7,7.106663
38355,6,7.1141067
38356,7,7.1056147
38357,6,7.1088214
38358,7,7.112086
38359,6,7.1040726
38360,6,7.110744
38361,7,7.104456
38362,6,7.105846
38363,7,7.1207433
38364,6,7.100533
38365,7,7.108282
38366,6,7.1132636
38367,6,7.108184
38368,7,7.111078
38369,6,7.1102
38370,7,7.11218
38371,7,7.1091485
38372,6,7.1086073
38373,6,7.108518
38374,6,7.109982
38375,6,7.113683
38376,6,7.147442
38377,7,7.093282
38378,6,7.1023426
38379,6,7.1087723
38380,6,7.146463
38381,6,7.0828085
38382,6,7.1116905
38383,6,7.1152177
38384,6,7.1505475
38385,6,7.083046
38386,6,7.0975494
38387,6,7.1096025
38388,6,7.135536
38389,6,7.104774
38390,7,7.1033573
38391,6,7.1074576
38392,6,7.101237
38393,6,7.1532817
38394,6,7.105688
38395,6,7.0908194
38396,6,7.098322
38397,7,7.1059036
38398,6,7.114203
38399,6,7.0990076
38400,6,7.114891
38401,6,7.1074524
38402,6,7.109425
38403,7,7.103249
38404,7,7.108045
38405,6,7.1090503
38406,6,7.110729
38407,6,7.1014757
38408,6,7.119973
38409,6,7.1045637
38410,7,7.1150303
38411,6,7.1018853
38412,7,7.1050406
38413,7,7.110494
38414,6,7.11354
38415,6,7.1055117
38416,7,7.10693
38417,6,7.1075797
38418,7,7.107259
38419,6,7.1086435
38420,6,7.1090317
38421,6,7.107641
38422,6,7.107782
38423,6,7.1080704
38424,6,7.1139016
38425,6,7.110591
38426,6,7.1021943
38427,6,7.1127768
38428,6,7.1083364
38429,6,7.110822
38430,6,7.1139383
38431,7,7.1058536
38432,6,7.104405
38433,6,7.112451
38434,6,7.1110344
38435,6,7.1469007
38436,6,7.1089096
38437,6,7.0915685
38438,7,7.127761
38439,6,7.1177635
38440,7,7.099523
38441,6,7.105782
38442,6,7.1039586
38443,6,7.1478605
38444,6,7.0819902
38445,7,7.1079345
38446,6,7.1366887
38447,7,7.131947
38448,7,7.0864935
38449,6,7.095941
38450,6,7.1304984
38451,6,7.1286607
38452,6,7.0856
38453,6,7.1562047
38454,6,7.0646887
38455,6,7.111303
38456,7,7.107724
38457,6,7.100116
38458,6,7.111555
38459,7,7.108516
38460,6,7.107901
38461,6,7.102363
38462,6,7.1168885
38463,6,7.106811
38464,6,7.102553
38465,6,7.1101284
38466,6,7.105369
38467,6,7.11312
38468,6,7.10463
38469,6,7.1063166
38470,6,7.1109977
38471,6,7.1036644
38472,6,7.107448
38473,7,7.1095357
38474,6,7.1087165
38475,6,7.1033583
38476,6,7.10762
38477,6,7.109134
38478,7,7.1120486
38479,6,7.10349
38480,7,7.110965
38481,6,7.1066446
38482,6,7.10985
38483,6,7.113501
38484,6,7.121161
38485,7,7.099304
38486,6,7.108359
38487,6,7.1071806
38488,7,7.1082144
38489,7,7.1066437
38490,6,7.1070247
38491,7,7.115152
38492,6,7.1288176
38493,6,7.0939193
38494,6,7.1301346
38495,7,7.1310124
38496,6,7.0768127
38497,6,7.1155424
38498,7,7.1262946
38499,6,7.1142454
38500,7,7.1377726
38501,7,7.0836086
38502,7,7.1060967
38503,7,7.1334343
38504,6,7.1251826
38505,6,7.093001
38506,6,7.094404
38507,6,7.1322565
38508,6,7.1091385
38509,6,7.134961
38510,6,7.078509
38511,6,7.115565
38512,6,7.1203322
38513,7,7.1005177
38514,6,7.1010585
38515,6,7.1042895
38516,6,7.103953
38517,6,7.103908
38518,6,7.1129847
38519,7,7.1104603
38520,6,7.103952
38521,7,7.104476
38522,6,7.10854
38523,6,7.1049967
38524,7,7.102574
38525,6,7.1101136
38526,6,7.109934
38527,7,7.1058397
38528,6,7.1106763
38529,7,7.1024585
38530,6,7.103344
38531,7,7.110052
38532,7,7.107486
38533,7,7.111271
38534,6,7.1155167
38535,6,7.0989013
38536,6,7.1069427
38537,7,7.1048584
38538,7,7.1081853
38539,6,7.101711
38540,6,7.113963
38541,6,7.1043725
38542,6,7.1077895
38543,6,7.109855
38544,6,7.1124945
38545,6,7.102784
38546,6,7.1131287
38547,6,7.1089005
38548,7,7.1082497
38549,6,7.104239
38550,6,7.1079626
38551,7,7.141172
38552,7,7.0921483
38553,7,7.147013
38554,6,7.120918
38555,6,7.081654
38556,7,7.104757
38557,6,7.12547
38558,6,7.1347795
38559,6,7.0766077
38560,6,7.1127105
38561,6,7.123735
38562,7,7.1205335
38563,6,7.0857844
38564,6,7.113355
38565,6,7.132134
38566,6,7.100725
38567,6,7.11627
38568,7,7.1173215
38569,6,7.0809917
38570,6,7.124595
38571,6,7.1111073
38572,6,7.093404
38573,6,7.1137924
38574,6,7.102571
38575,6,7.1066895
38576,7,7.1122513
38577,6,7.099115
38578,6,7.1096797
38579,6,7.1120005
38580,6,7.105106
38581,7,7.1077957
38582,6,7.1173368
38583,6,7.1026244
38584,6,7.1052732
38585,6,7.104595
38586,6,7.1053
38587,6,7.108485
38588,6,7.1047425
38589,6,7.114304
38590,6,7.1002345
38591,6,7.109184
38592,6,7.10722
38593,6,7.111261
38594,6,7.1254983
38595,6,7.1009183
38596,6,7.103555
38597,6,7.127606
38598,6,7.092414
38599,7,7.103912
38600,7,7.109554
38601,6,7.118782
38602,6,7.106173
38603,6,7.106842
38604,6,7.106438
38605,6,7.1091194
38606,7,7.1070676
38607,6,7.111759
38608,6,7.0998955
38609,7,7.121847
38610,6,7.108814
38611,6,7.107983
38612,6,7.141374
38613,6,7.1002707
38614,6,7.103647
38615,6,7.114595
38616,7,7.136027
38617,6,7.124884
38618,6,7.0829887
38619,6,7.1114597
38620,6,7.137556
38621,6,7.103921
38622,6,7.1094255
38623,6,7.114725
38624,6,7.093082
38625,6,7.0988817
38626,6,7.1389904
38627,6,7.1054335
38628,6,7.1063614
38629,6,7.132269
38630,6,7.104849
38631,6,7.0872045
38632,6,7.1100693
38633,6,7.121991
38634,6,7.1001124
38635,6,7.0965343
38636,6,7.113426
38637,6,7.104228
38638,6,7.10472
38639,6,7.109647
38640,6,7.1199927
38641,6,7.100822
38642,6,7.104773
38643,6,7.1059856
38644,6,7.1102805
38645,7,7.103482
38646,6,7.107438
38647,6,7.1137667
38648,6,7.111228
38649,6,7.100403
38650,6,7.1096196
38651,6,7.101365
38652,6,7.115162
38653,6,7.0979953
38654,6,7.1120543
38655,6,7.1110673
38656,6,7.097831
38657,6,7.116161
38658,6,7.1017385
38659,6,7.114241
38660,6,7.1122174
38661,6,7.1042514
38662,6,7.1095657
38663,6,7.101526
38664,6,7.1090593
38665,6,7.1123676
38666,6,7.101796
38667,6,7.1111813
38668,6,7.1089153
38669,7,7.102086
38670,6,7.116576
38671,6,7.1061344
38672,6,7.1193085
38673,6,7.1329346
38674,7,7.0852594
38675,6,7.1085515
38676,6,7.1124353
38677,6,7.1268086
38678,6,7.1352267
38679,6,7.080358
38680,6,7.1004434
38681,7,7.1301503
38682,6,7.1080217
38683,6,7.1172905
38684,6,7.0926175
38685,6,7.133079
38686,6,7.100489
38687,7,7.1183147
38688,6,7.092718
38689,7,7.146773
38690,6,7.094394
38691,7,7.098906
38692,6,7.100467
38693,6,7.1114874
38694,6,7.1050854
38695,6,7.0998583
38696,6,7.1103888
38697,6,7.1008697
38698,6,7.117375
38699,6,7.0959644
38700,6,7.103663
38701,6,7.111247
38702,6,7.112034
38703,6,7.1042676
38704,6,7.104887
38705,6,7.1065106
38706,6,7.1029434
38707,7,7.1069517
38708,6,7.1038623
38709,6,7.107414
38710,6,7.105927
38711,6,7.1076264
38712,6,7.1056075
38713,6,7.1048875
38714,6,7.110981
38715,6,7.102221
38716,6,7.1100917
38717,6,7.1110826
38718,6,7.1023827
38719,6,7.1021976
38720,6,7.1081367
38721,6,7.1134377
38722,6,7.1031995
38723,6,7.1122475
38724,6,7.103873
38725,6,7.110937
38726,6,7.1062756
38727,6,7.1092606
38728,6,7.111809
38729,6,7.1014867
38730,6,7.1080236
38731,6,7.1264515
38732,6,7.1361475
38733,219,7.0811024
38734,230,218.53845
38735,232,233.40172
38736,230,237.93489
38737,226,231.69498
38738,223,228.27806
38739,219,222.66515
38740,213,216.20894
38741,211,209.68958
38742,213,205.61322
38743,205,202.54794
38744,203,200.44511
38745,203,200.82211
38746,203,200.76479
38747,207,200.74258
38748,202,201.11186
38749,204,201.12363
38750,203,200.48276
38751,200,200.72972
38752,202,200.57603
38753,201,200.48502
38754,201,200.19225
38755,201,199.92752
38756,200,199.84824
38757,199,199.36865
38758,201,199.28984
38759,198,199.13733
38760,202,198.99811
38761,198,198.7782
38762,201,198.43797
38763,198,198.30031
38764,199,198.07848
38765,200,197.81203
38766,198,197.80556
38767,199,197.48383
38768,197,197.36372
38769,199,197.19907
38770,196,197.1043
38771,198,196.95612
38772,199,197.00212
38773,195,196.98305
38774,199,197.12328
38775,197,196.9329
38776,197,196.71182
38777,195,196.87756
38778,199,196.53099
38779,196,197.13554
38780,197,196.78365
38781,198,197.13712
38782,196,196.09375
38783,196,196.31816
38784,196,197.82109
38785,196,198.36429
38786,199,198.32875
38787,195,198.58139
38788,196,198.53642
38789,198,198.52557
38790,195,198.35637
38791,197,198.24521
38792,197,198.20847
38793,193,197.01471
38794,197,197.67133
38795,196,197.69931
38796,193,197.31503
38797,195,197.20587
38798,194,197.4262
38799,196,197.42853
38800,195,196.74217
38801,194,197.13983
38802,196,197.22136
38803,197,196.52594
38804,193,197.06334
38805,194,197.22523
38806,195,196.9033
38807,197,196.12971
38808,193,196.86368
38809,195,196.77296
38810,197,196.61212
38811,193,196.45071
38812,194,196.84457
38813,193,196.5934
38814,193,196.21739
38815,196,196.60149
38816,193,196.58453
38817,192,196.14616
38818,194,196.5031
38819,194,196.48976
38820,192,196.25409
38821,194,196.42616
38822,195,196.38179
38823,192,196.15437
38824,194,196.4277
38825,196,196.41182
38826,195,196.01927
38827,193,196.30959
38828,191,196.33719
38829,191,196.23161
38830,194,196.19794
38831,193,196.25854
38832,195,196.15842
38833,192,196.32788
38834,191,196.1514
38835,194,196.32297
38836,194,196.1663
38837,191,196.24747
38838,192,196.28712
38839,194,196.18996
38840,192,196.18912
38841,191,196.0918
38842,194,196.14137
38843,193,196.03082
38844,190,196.14122
38845,194,196.06398
38846,191,195.87343
38847,190,196.05696
38848,194,195.77847
38849,191,195.98987
38850,189,195.80298
38851,192,195.87776
38852,192,195.96371
38853,191,195.75645
38854,194,195.86453
38855,191,196.1129
38856,189,195.3949
38857,192,195.88217
38858,192,195.95985
38859,190,195.25912
38860,193,195.73355
38861,191,196.0194
38862,189,195.4501
38863,191,195.33809
38864,192,195.68288
38865,188,195.83604
38866,188,195.56898
38867,191,195.18835
38868,190,195.82605
38869,188,195.43367
38870,190,194.83147
38871,192,195.70403
38872,187,194.83574
38873,190,195.01347
38874,191,195.05437
38875,188,195.49509
38876,190,194.43553
38877,187,195.1216
38878,189,194.99782
38879,187,195.1081
38880,190,194.96848
38881,191,194.98206
38882,189,194.9609
38883,187,195.0644
38884,190,195.05118
38885,190,194.84756
38886,186,194.95328
38887,186,194.89192
38888,189,194.93376
38889,190,194.87347
38890,187,195.00645
38891,186,194.72935
38892,189,194.91838
38893,189,194.85779
38894,188,194.63847
38895,186,194.84686
38896,186,194.77419
38897,189,194.75658
38898,188,194.71214
38899,190,194.77484
38900,188,194.73767
38901,186,194.63805
38902,187,194.67429
38903,190,194.82591
38904,187,194.71022
38905,185,194.60893
38906,185,194.24268
38907,189,194.88731
38908,189,194.56042
38909,186,194.50163
38910,186,194.40314
38911,186,194.68097
38912,187,194.1864
38913,187,194.41644
38914,185,194.44263
38915,185,194.52925
38916,187,194.29216
38917,189,194.42026
38918,187,194.58682
38919,189,194.25346
38920,187,194.64536
38921,185,194.13344
38922,184,194.16188
38923,187,194.41516
38924,187,194.39453
38925,186,194.19742
38926,185,194.33281
38927,184,194.06668
38928,186,194.58629
38929,188,193.74373
38930,185,194.00023
38931,183,194.52182
38932,184,193.58829
38933,187,194.21353
38934,187,194.23703
38935,185,193.92522
38936,184,194.25742
38937,186,193.76965
38938,183,194.20827
38939,186,194.10144
38940,183,193.77965
38941,184,193.807
38942,185,194.14499
38943,186,194.0535
38944,184,193.52298
38945,186,194.10187
38946,186,193.65498
38947,185,194.02786
38948,184,193.69174
38949,185,193.87071
38950,186,193.5952
38951,186,193.87425
38952,185,193.6793
38953,183,193.76273
38954,185,193.8151
