,dishwaser_6_Trans_Init_Bi_gradTruth,dishwaser_6_Trans_Init_Bi_predicted,dishwaser_6_Trans_V7_predicted
31209,0,0.014775664,161.25398
31210,0,0.014837652,161.20128
31211,0,0.014783055,161.35129
31212,0,0.014995724,161.47296
31213,0,0.015161663,161.25728
31214,0,0.015475422,161.44008
31215,0,0.015546232,161.34105
31216,0,0.015448004,161.3889
31217,0,0.015618473,161.29257
31218,0,0.014848143,160.88914
31219,0,0.014693648,161.79968
31220,0,0.015491635,161.31332
31221,0,0.015154749,161.17296
31222,0,0.015517145,161.92303
31223,0,0.016250521,161.45735
31224,0,0.016166836,161.25076
31225,0,0.015330941,161.49757
31226,0,0.015178591,161.31152
31227,0,0.015397936,161.64479
31228,0,0.015823275,161.48596
31229,0,0.01588431,161.5279
31230,1,0.01651588,161.90381
31231,0,0.016657501,161.26025
31232,0,0.015657336,161.40965
31233,0,0.01574555,161.66618
31234,0,0.015893847,161.18176
31235,0,0.023478538,106.72768
31236,0,-0.034322232,89.45062
31237,0,-0.04695663,57.867878
31238,0,-0.058671802,38.260612
31239,0,-0.0562931,37.161648
31240,0,-0.055050224,38.76801
31241,0,-0.052496403,36.691456
31242,0,-0.05001375,36.43657
31243,0,-0.054475635,35.886658
31244,0,-0.052292317,35.375103
31245,0,-0.050004333,33.280563
31246,0,-0.05021712,32.13196
31247,0,-0.04813084,31.722292
31248,0,-0.046301693,29.941027
31249,0,-0.04780945,28.964415
31250,0,-0.047325224,27.102686
31251,0,-0.047155946,26.531757
31252,0,-0.045998424,26.251558
31253,0,-0.046594232,25.69198
31254,0,-0.0469068,25.547487
31255,0,-0.047489733,25.077555
31256,0,-0.047280163,24.32382
31257,0,-0.04829058,23.418901
31258,0,-0.04750046,22.830982
31259,0,-0.057368964,22.251158
31260,1,-0.06439385,21.759651
31261,0,-0.064858764,21.4573
31262,0,-0.057967395,21.155338
31263,0,-0.050849527,20.05291
31264,0,-0.05255422,19.848202
31265,0,-0.05332026,19.81611
31266,0,-0.053554863,19.547842
31267,0,-0.053115696,19.57582
31268,0,-0.05285439,19.444256
31269,0,-0.05140218,19.772457
31270,0,-0.052488655,19.18108
31271,0,-0.051297992,19.809116
31272,0,-0.046224922,20.063805
31273,0,-0.04495105,19.665607
31274,0,-0.04521665,19.676569
31275,0,-0.045547813,19.43758
31276,0,-0.044077963,19.661322
31277,0,-0.044220775,19.560474
31278,0,-0.043489307,19.746923
31279,0,-0.043233007,19.997265
31280,0,-0.04364595,19.891603
31281,0,-0.03934297,19.950703
31282,0,-0.04048273,19.224718
31283,0,-0.05402431,19.70682
31284,0,-0.068226725,20.982536
31285,0,-0.06588116,21.63588
31286,0,-0.07211384,24.98099
31287,0,-0.07084879,31.2371
31288,0,-0.064427644,32.655376
31289,0,-0.07022682,32.540375
31290,0,-0.0689151,32.639973
31291,0,-0.068059176,33.134365
31292,0,-0.06640962,33.040695
31293,0,-0.06792912,33.259727
31294,0,-0.073622316,34.445843
31295,0,-0.06782976,34.210857
31296,0,-0.066954285,34.84556
31297,0,-0.07052192,35.715
31298,0,-0.065250844,36.335793
31299,0,-0.0682216,36.982727
31300,0,-0.0707064,37.11609
31301,0,-0.07104835,37.536106
31302,0,-0.0668188,37.51502
31303,0,-0.0692853,37.674015
31304,0,-0.07118371,37.901577
31305,0,-0.071144134,38.38217
31306,0,-0.071585685,38.93791
31307,0,-0.07002154,38.98787
31308,0,-0.069815606,39.331512
31309,0,-0.070999116,39.862297
31310,0,-0.07031754,39.81986
31311,0,-0.0695121,40.012547
31312,0,-0.07196024,40.848717
31313,0,-0.0710226,40.759083
31314,0,-0.06963906,40.95923
31315,0,-0.071490556,41.638454
31316,0,-0.07153055,41.290825
31317,0,-0.06877163,41.369247
31318,0,-0.06993982,41.600296
31319,0,-0.07057223,41.77012
31320,0,-0.07067111,41.63786
31321,0,-0.07057908,41.98407
31322,0,-0.07006517,41.99983
31323,0,-0.07020196,42.057915
31324,0,-0.07021251,42.463406
31325,0,-0.07049534,42.564007
31326,0,-0.068878084,42.41007
31327,0,-0.069922954,42.882668
31328,0,-0.07021901,42.96898
31329,0,-0.067739695,43.03054
31330,0,-0.07067475,43.561584
31331,0,-0.069666356,43.52685
31332,0,-0.07287094,44.668476
31333,0,-0.07059178,43.366745
31334,0,-0.070010215,43.243965
31335,0,-0.0694634,41.456905
31336,0,-0.069871694,39.143097
31337,0,-0.068846494,38.035084
31338,0,-0.06934604,38.014923
31339,0,-0.06924382,37.775196
31340,0,-0.071256906,37.998825
31341,0,-0.070213825,37.803806
31342,0,-0.06831744,37.64216
31343,0,-0.06817594,37.38071
31344,0,-0.069719285,37.44415
31345,0,-0.06492874,36.890934
31346,0,-0.070483,36.8529
31347,0,-0.0676277,36.671032
31348,0,-0.064074904,36.129448
31349,0,-0.06935784,35.971104
31350,0,-0.06923434,36.171043
31351,0,-0.06615862,36.037884
31352,0,-0.05584076,34.29545
31353,0,-0.058826476,35.592026
31354,0,-0.05690387,35.15969
31355,0,-0.05725941,34.936
31356,0,-0.061340183,34.57982
31357,0,-0.06273964,34.980717
31358,0,-0.05778393,34.26218
31359,0,-0.058021396,34.464855
31360,0,-0.057473212,33.914185
31361,0,-0.060556144,34.146168
31362,0,-0.05714211,34.04556
31363,0,-0.05790332,33.448544
31364,0,-0.061090738,33.821915
31365,0,-0.056097716,33.418907
31366,0,-0.061571747,33.49347
31367,0,-0.060522825,33.222378
31368,0,-0.05921051,33.205322
31369,0,-0.059161454,33.13624
31370,0,-0.05952254,32.9891
31371,0,-0.05908367,32.919586
31372,0,-0.05971232,32.863953
31373,0,-0.059368223,32.84131
31374,0,-0.059006482,32.542976
31375,0,-0.058752924,32.646416
31376,0,-0.05947146,32.405495
31377,0,-0.059491247,32.247677
31378,0,-0.058199555,32.164196
31379,0,-0.059510082,32.03042
31380,0,-0.057837218,31.550348
31381,0,-0.058906704,31.687105
31382,0,-0.05929753,31.677906
31383,0,-0.058952063,32.043533
31384,0,-0.057929546,32.546955
31385,0,-0.05893448,33.559402
31386,0,-0.059063762,34.126865
31387,0,-0.05916515,34.10671
31388,0,-0.05772403,34.07926
31389,0,-0.05924675,34.089375
31390,0,-0.058488756,34.064926
31391,0,-0.05901882,34.229797
31392,0,-0.058395952,34.233944
31393,0,-0.058139354,34.091164
31394,0,-0.05986616,34.542732
31395,0,-0.058295935,34.468864
31396,0,-0.059941083,34.564163
31397,0,-0.0586721,34.68416
31398,0,-0.05916992,34.74353
31399,0,-0.05812332,34.79496
31400,0,-0.057278603,34.960217
31401,0,-0.058909863,35.287163
31402,0,-0.059825033,35.20156
31403,0,-0.058297962,34.9874
31404,0,-0.059832662,35.483383
31405,0,-0.057658523,35.11838
31406,0,-0.05900368,35.47907
31407,0,-0.05923584,35.553604
31408,0,-0.059321254,35.756344
31409,0,-0.05685082,36.04914
31410,0,-0.05773434,36.07999
31411,0,-0.057309717,35.715977
31412,0,-0.061337084,36.40319
31413,0,-0.058282107,36.17694
31414,0,-0.05924335,35.987556
31415,0,-0.061258584,36.378956
31416,0,-0.057596773,36.345566
31417,0,-0.05759123,36.498856
31418,0,-0.06070581,36.381275
31419,0,-0.057202786,36.25637
31420,0,-0.059806854,36.471878
31421,0,-0.060530156,36.465816
31422,0,-0.058221012,36.316208
31423,0,-0.05909452,36.534096
31424,0,-0.057545274,36.702587
31425,0,-0.057537943,36.96577
31426,0,-0.060266405,37.059258
31427,0,-0.05774203,37.05119
31428,0,-0.059691697,36.92749
31429,0,-0.0597305,37.220604
31430,0,-0.057893842,37.313583
31431,0,-0.06012377,37.200905
31432,0,-0.06019768,37.049805
31433,0,-0.05857715,36.8975
31434,0,-0.057952613,36.232742
31435,0,-0.058713347,36.08915
31436,0,-0.059465796,36.258068
31437,0,-0.058687717,36.015705
31438,0,-0.059927016,36.19056
31439,0,-0.05873856,35.945423
31440,0,-0.0581204,36.084652
31441,0,-0.059966534,36.18141
31442,0,-0.06038204,36.201687
31443,0,-0.06029311,35.952496
31444,0,-0.057418555,35.72525
31445,0,-0.058754414,36.104137
31446,0,-0.05877009,35.888233
31447,0,-0.056934983,35.64157
31448,0,-0.059378773,35.98472
31449,0,-0.0587897,35.665955
31450,0,-0.058463246,35.79697
31451,0,-0.059508532,35.68061
31452,0,-0.05956945,35.76694
31453,0,-0.057783753,35.522476
31454,0,-0.057922095,35.62165
31455,0,-0.05834636,35.73267
31456,0,-0.058367103,35.513237
31457,0,-0.059111625,35.37038
31458,0,-0.05807665,35.340702
31459,0,-0.06107071,35.617954
31460,0,-0.058816105,34.935158
31461,0,-0.058933824,35.456993
31462,0,-0.05819282,35.217796
31463,0,-0.057770997,35.1157
31464,0,-0.057981998,35.24445
31465,0,-0.05969295,35.025417
31466,0,-0.05961141,35.268257
31467,0,-0.05871716,35.164883
31468,0,-0.0602853,35.255993
31469,0,-0.058745474,35.054485
31470,0,-0.0586662,35.242214
31471,0,-0.05886677,35.345463
31472,0,-0.057246476,35.39652
31473,0,-0.056867868,35.032703
31474,0,-0.060956627,34.818035
31475,0,-0.059095353,34.942295
31476,0,-0.05926338,35.02947
31477,0,-0.059477895,35.172367
31478,0,-0.05833873,34.96625
31479,0,-0.058647245,34.686234
31480,0,-0.06030622,34.826256
31481,0,-0.059088677,35.073368
31482,0,-0.05730763,35.175297
31483,0,-0.058428437,35.179543
31484,0,-0.06357595,35.59345
31485,0,-0.05904028,35.11381
31486,0,-0.05707875,35.361267
31487,0,-0.060115844,35.366955
31488,0,-0.057934612,35.4262
31489,0,-0.059524864,35.210876
31490,0,-0.059511274,35.19147
31491,0,-0.058826655,35.24851
31492,0,-0.059671134,35.192047
31493,0,-0.058151454,35.151802
31494,0,-0.06095496,35.276653
31495,0,-0.058810264,34.98166
31496,0,-0.059708208,35.44635
31497,0,-0.05939254,35.15427
31498,0,-0.058706313,35.16413
31499,0,-0.05888191,35.258816
31500,0,-0.0573757,35.19597
31501,0,-0.05933276,35.278637
31502,0,-0.06022033,35.500057
31503,0,-0.05864498,35.11992
31504,0,-0.05789128,35.174896
31505,0,-0.06106463,35.6825
31506,0,-0.060582668,35.35641
31507,0,-0.058001906,35.35899
31508,0,-0.058894187,35.34283
31509,0,-0.05881414,35.454933
31510,0,-0.059784144,35.534897
31511,0,-0.05935046,35.44613
31512,0,-0.05860278,35.458996
31513,0,-0.059522063,35.43743
31514,0,-0.05769232,35.3773
31515,0,-0.059287697,35.539856
31516,0,-0.05872044,35.516323
31517,0,-0.05640903,35.35212
31518,0,-0.057886094,35.51352
31519,0,-0.05826035,35.43209
31520,0,-0.05803165,35.20282
31521,0,-0.05902621,35.42525
31522,0,-0.05976495,35.819225
31523,0,-0.057768315,35.414555
31524,0,-0.056960136,35.492275
31525,0,-0.058936805,35.635868
31526,0,-0.05829695,35.269657
31527,0,-0.05779925,35.674366
31528,0,-0.05831179,35.747665
31529,0,-0.058308095,35.56906
31530,0,-0.059581667,35.737175
31531,0,-0.060076565,35.54641
31532,0,-0.057442576,35.206646
31533,0,-0.057332605,35.666534
31534,0,-0.060309738,35.81119
31535,0,-0.056880683,35.988815
31536,0,-0.057278246,35.498432
31537,0,-0.061893195,35.80449
31538,0,-0.056175083,35.74623
31539,0,-0.060358793,35.580826
31540,0,-0.060219735,35.67744
31541,0,-0.060285717,35.78325
31542,0,-0.05627373,35.63427
31543,0,-0.05871311,35.700333
31544,0,-0.06063083,35.775745
31545,0,-0.05644843,35.777412
31546,0,-0.05809197,35.630962
31547,0,-0.06358865,36.28267
31548,0,-0.057777315,35.543095
31549,0,-0.057546467,35.693012
31550,0,-0.060919553,35.818542
31551,0,-0.05807218,35.654858
31552,0,-0.05858782,35.746902
31553,0,-0.059350044,35.659992
31554,0,-0.060309798,35.849197
31555,0,-0.05646482,35.44365
31556,0,-0.06127438,35.633358
31557,0,-0.059776098,35.3236
31558,0,-0.058734804,35.58005
31559,0,-0.058335334,35.306705
31560,0,-0.060839027,35.501617
31561,0,-0.058018595,35.298855
31562,0,-0.058910996,35.516033
31563,0,-0.05994001,35.472034
31564,0,-0.057941407,35.53177
31565,0,-0.058449,35.419445
31566,0,-0.05956015,35.369465
31567,0,-0.05857107,35.457592
31568,0,-0.05933824,35.574963
31569,0,-0.05875036,35.46914
31570,0,-0.059895366,35.553265
31571,0,-0.05842808,35.249138
31572,0,-0.058484405,35.381916
31573,0,-0.059084564,35.475483
31574,0,-0.059203774,35.349705
31575,0,-0.05849549,35.47728
31576,0,-0.058736116,35.46821
31577,0,-0.058575362,35.161064
31578,0,-0.058413655,35.349873
31579,0,-0.059051603,35.30121
31580,0,-0.05776778,35.397263
31581,0,-0.058527857,35.641514
31582,0,-0.057805747,35.262173
31583,0,-0.058017105,35.270496
31584,0,-0.05871269,35.275826
31585,0,-0.058617324,35.320293
31586,0,-0.060279697,35.303368
31587,0,-0.05848536,35.42708
31588,0,-0.058370084,35.289017
31589,0,-0.05979666,35.322987
31590,0,-0.05892262,35.385258
31591,0,-0.059598,35.437534
31592,0,-0.058007747,35.209755
31593,0,-0.05797699,35.192978
31594,0,-0.059944123,35.52528
31595,0,-0.059205383,35.16212
31596,0,-0.058966726,35.183907
31597,0,-0.05986938,35.671997
31598,0,-0.055461198,35.411533
31599,0,-0.060332745,35.2752
31600,0,-0.05908814,35.56082
31601,0,-0.057620794,35.319668
31602,0,-0.05988869,35.21101
31603,0,-0.06128469,35.57353
31604,0,-0.05808261,35.765537
31605,0,-0.05754319,35.272144
31606,0,-0.06106046,35.44493
31607,0,-0.058888644,35.41534
31608,0,-0.05971381,35.809372
31609,0,-0.056108445,35.337463
31610,0,-0.060765,35.717426
31611,0,-0.058470994,35.668407
31612,0,-0.058359474,35.419502
31613,0,-0.06118104,35.670372
31614,0,-0.05519983,35.443768
31615,0,-0.061001092,35.947376
31616,0,-0.056105465,35.346992
31617,0,-0.061868638,35.66592
31618,0,-0.059171528,35.63716
31619,0,-0.056507498,35.366806
31620,0,-0.060716897,35.562492
31621,0,-0.060762018,35.395634
31622,0,-0.059055656,35.73774
31623,0,-0.058004647,35.448982
31624,0,-0.060852796,35.57551
31625,0,-0.05789295,35.49005
31626,0,-0.060291678,35.375412
31627,0,-0.059080333,35.413242
31628,0,-0.05856034,35.62779
31629,0,-0.059483856,35.198696
31630,0,-0.059868842,35.451763
31631,0,-0.059476525,35.589706
31632,0,-0.060226053,35.412697
31633,0,-0.060006946,35.465984
31634,0,-0.058719248,35.399635
31635,0,-0.059110314,35.487907
31636,0,-0.05963102,35.563442
31637,0,-0.057805806,35.250362
31638,0,-0.060534507,35.683006
31639,0,-0.059377342,35.358295
31640,0,-0.058116287,35.27594
31641,0,-0.06034115,35.62494
31642,0,-0.059351414,35.436195
31643,0,-0.058424026,35.446434
31644,0,-0.05980572,35.611176
31645,0,-0.058499545,35.54841
31646,0,-0.05912891,35.282486
31647,0,-0.059706777,35.474686
31648,0,-0.059657663,35.46913
31649,0,-0.06011471,35.507896
31650,0,-0.059137374,35.24653
31651,0,-0.05930993,35.5462
31652,0,-0.059532434,35.326073
31653,0,-0.05991265,35.328136
31654,0,-0.05811557,35.50216
31655,0,-0.06002161,35.477325
31656,0,-0.058129817,35.3277
31657,0,-0.05869326,35.239365
31658,0,-0.05961731,35.42188
31659,0,-0.05766633,35.31332
31660,0,-0.058545202,35.47387
31661,0,-0.055802792,35.457047
31662,0,-0.061095625,35.525272
31663,0,-0.056410283,35.35269
31664,0,-0.059669167,35.31077
31665,0,-0.059595376,35.35595
31666,0,-0.059262007,35.438168
31667,0,-0.058374614,35.62754
31668,0,-0.059170574,35.841354
31669,0,-0.05750814,35.488255
31670,0,-0.05906436,35.532253
31671,0,-0.060038418,35.432632
31672,0,-0.05939403,35.469715
31673,0,-0.056784302,35.52056
31674,0,-0.06287834,36.052673
31675,1,-0.056541175,35.526608
31676,0,-0.057415813,35.888523
31677,0,-0.059931666,35.508305
31678,0,-0.060748905,35.71701
31679,0,-0.058751434,35.741955
31680,0,-0.05782959,35.400787
31681,0,-0.06058213,35.71615
31682,0,-0.055485576,35.461353
31683,0,-0.060972005,35.463017
31684,0,-0.059542686,35.412014
31685,0,-0.058466285,35.45266
31686,0,-0.059176236,35.34096
31687,0,-0.058396727,35.25877
31688,0,-0.05880782,35.393875
31689,0,-0.05867693,35.317585
31690,0,-0.058484346,35.504128
31691,0,-0.058540434,35.39539
31692,0,-0.05949852,35.34079
31693,0,-0.059358805,35.258633
31694,0,-0.05940649,35.434635
31695,0,-0.062086016,35.780926
31696,0,-0.061186403,35.353325
31697,0,-0.05886039,35.298973
31698,0,-0.058188826,35.298252
31699,0,-0.059765548,35.656254
31700,0,-0.0598031,35.463146
31701,0,-0.05662504,35.404358
31702,0,-0.059610337,35.37409
31703,0,-0.058858663,35.540993
31704,0,-0.059355885,35.591774
31705,0,-0.059395403,35.352882
31706,0,-0.058786124,35.505352
31707,0,-0.05900559,35.454967
31708,0,-0.05845681,35.48968
31709,0,-0.060617954,35.49453
31710,0,-0.05805102,35.455814
31711,0,-0.060676485,35.58189
31712,0,-0.061293095,35.773113
31713,0,-0.05932942,35.31918
31714,0,-0.056420475,35.2999
31715,0,-0.059027404,35.49743
31716,0,-0.05807194,35.134678
31717,0,-0.06009224,35.38199
31718,0,-0.058912843,35.37807
31719,0,-0.060543746,35.518513
31720,0,-0.057878345,35.53181
31721,0,-0.060399503,35.52031
31722,0,-0.058276743,35.336002
31723,0,-0.058552176,35.491714
31724,0,-0.058107942,35.31578
31725,0,-0.05994162,35.18702
31726,0,-0.058656782,35.623264
31727,0,-0.05470237,35.475376
31728,0,-0.061752647,35.467503
31729,0,-0.05994919,35.881657
31730,0,-0.05673626,35.528343
31731,0,-0.062020868,35.449818
31732,0,-0.059182018,35.42806
31733,0,-0.059762508,35.843582
31734,0,-0.059855193,35.311115
31735,0,-0.059948474,35.58461
31736,0,-0.05774209,35.602604
31737,0,-0.061454743,35.861107
31738,0,-0.06011173,35.446133
31739,0,-0.05727586,35.857056
31740,0,-0.05675605,35.48332
31741,0,-0.061241895,35.61857
31742,0,-0.059273094,36.077118
31743,0,-0.05851236,35.852787
31744,0,-0.058249265,35.236538
31745,0,-0.060448974,35.5044
31746,0,-0.058499366,35.53084
31747,0,-0.06109789,35.51608
31748,0,-0.05827841,35.18315
31749,0,-0.05888316,35.513416
31750,0,-0.059202224,35.457035
31751,0,-0.05945596,35.25181
31752,0,-0.059529036,35.490463
31753,0,-0.059600085,35.47291
31754,0,-0.05911693,35.474113
31755,0,-0.058532447,35.235554
31756,0,-0.058535963,35.471573
31757,0,-0.057736665,35.351078
31758,0,-0.05967346,35.525623
31759,0,-0.059545368,35.46681
31760,0,-0.059999734,35.371788
31761,0,-0.058202237,35.130917
31762,0,-0.058980316,35.52856
31763,0,-0.059182733,35.445698
31764,0,-0.058114618,35.37254
31765,0,-0.06053576,35.996433
31766,0,-0.055938393,35.66968
31767,0,-0.05804035,35.542183
31768,0,-0.060598403,35.48597
31769,0,-0.058837324,35.36666
31770,0,-0.059244484,35.37251
31771,0,-0.059104174,35.418068
31772,0,-0.058859915,35.440872
31773,0,-0.056895345,35.305523
31774,0,-0.057810158,35.45033
31775,0,-0.060706228,35.74451
31776,0,-0.05978045,35.24381
31777,0,-0.0558981,35.26986
31778,0,-0.060607523,35.430008
31779,0,-0.057786614,35.170757
31780,0,-0.05844024,35.377518
31781,0,-0.059984356,35.47185
31782,0,-0.058688074,35.34589
31783,0,-0.057468563,35.4359
31784,0,-0.059238106,35.459167
31785,0,-0.05759737,35.227787
31786,0,-0.058873087,35.27565
31787,0,-0.058070213,35.32031
31788,0,-0.05707988,35.54821
31789,0,-0.056408852,35.882137
31790,0,-0.058436424,35.47714
31791,0,-0.062542826,35.438175
31792,0,-0.059702367,35.365425
31793,0,-0.058171123,35.489857
31794,0,-0.060879022,35.638973
31795,0,-0.057364494,35.53989
31796,0,-0.059092075,35.764034
31797,0,-0.05861929,35.597534
31798,0,-0.060985237,35.82619
31799,0,-0.05707434,35.581287
31800,0,-0.060904533,35.81218
31801,0,-0.0605025,35.373226
31802,0,-0.05961123,35.702076
31803,0,-0.058436662,35.925976
31804,0,-0.056185454,35.456383
31805,0,-0.062450737,36.01802
31806,0,-0.056652874,35.839085
31807,0,-0.058439583,35.844994
31808,0,-0.058378547,35.54248
31809,0,-0.06225732,35.637573
31810,0,-0.059795767,35.432438
31811,0,-0.0576348,35.38661
31812,0,-0.058865458,35.537567
31813,0,-0.05806747,35.20721
31814,0,-0.059527963,35.144913
31815,0,-0.06055376,35.488373
31816,0,-0.060177,35.38879
31817,0,-0.058500737,35.338528
31818,0,-0.059111148,35.49862
31819,0,-0.060384005,35.58712
31820,0,-0.060049742,35.520462
31821,0,-0.05859813,35.447517
31822,0,-0.059952468,35.532425
31823,0,-0.059246033,35.273846
31824,0,-0.058968216,35.543983
31825,0,-0.060026973,35.58919
31826,0,-0.059662014,35.57969
31827,0,-0.059438795,35.430832
31828,0,-0.06005189,35.646652
31829,0,-0.059899002,35.51504
31830,0,-0.05883488,35.384613
31831,0,-0.05953929,35.656925
31832,0,-0.058508962,35.361195
31833,0,-0.05948004,35.57814
31834,0,-0.058325976,35.516052
31835,0,-0.058587283,35.576237
31836,0,-0.058895856,35.485424
31837,0,-0.059245497,35.41586
31838,0,-0.059366316,35.313057
31839,0,-0.061443478,35.722992
31840,0,-0.058978885,35.33026
31841,0,-0.058870226,35.60355
31842,0,-0.058930784,35.48726
31843,0,-0.059913725,35.346333
31844,0,-0.059470505,35.64412
31845,0,-0.060457677,35.50373
31846,0,-0.058638424,35.149105
31847,0,-0.061570674,35.612858
31848,0,-0.059045643,35.30236
31849,0,-0.056605846,35.283955
31850,0,-0.060675353,35.56625
31851,0,-0.058494896,35.52531
31852,0,-0.058205396,35.576187
31853,0,-0.056203216,35.581287
31854,0,-0.061355382,35.61095
31855,0,-0.059426397,35.242165
31856,0,-0.0625554,35.44956
31857,0,-0.058929175,35.770603
31858,0,-0.05710557,35.483948
31859,0,-0.060551792,35.81754
31860,0,-0.059791774,35.778805
31861,0,-0.058834046,35.420242
31862,0,-0.059636444,35.710907
31863,0,-0.06119594,35.949276
31864,0,-0.05695626,35.91436
31865,0,-0.060761362,35.618614
31866,0,-0.06074533,35.919334
31867,0,-0.0585244,35.958233
31868,0,-0.05705139,35.533985
31869,0,-0.062174648,35.415073
31870,0,-0.060420364,35.563396
31871,0,-0.059583813,35.472435
31872,0,-0.059052676,35.420128
31873,0,-0.059474558,35.394745
31874,0,-0.059711903,35.46473
31875,0,-0.05845353,35.33738
31876,0,-0.059107274,35.441624
31877,0,-0.058528036,35.350548
31878,0,-0.06006226,35.518288
31879,0,-0.059436947,35.30625
31880,0,-0.05948183,35.51991
31881,0,-0.0599204,35.448986
31882,0,-0.05904922,35.407433
31883,0,-0.058879703,35.487545
31884,0,-0.058969766,35.320152
31885,0,-0.05946073,35.535698
31886,0,-0.059361666,35.541527
31887,0,-0.05984965,35.43113
31888,0,-0.058871537,35.31683
31889,0,-0.05903086,35.346592
31890,0,-0.059221238,35.448727
31891,0,-0.05934629,35.557537
31892,0,-0.059392363,35.377968
31893,0,-0.059052795,35.367435
31894,0,-0.059432834,35.53155
31895,0,-0.06062451,35.500965
31896,0,-0.059141368,35.500748
31897,0,-0.05769697,35.346035
31898,0,-0.059259087,35.665054
31899,0,-0.058417648,35.2385
31900,0,-0.059143156,35.4021
31901,0,-0.060103804,35.365204
31902,0,-0.060766906,35.634525
31903,0,-0.059327632,35.340042
31904,0,-0.057274967,35.509773
31905,0,-0.05808416,35.434017
31906,0,-0.059499055,35.346085
31907,0,-0.057709962,35.206264
31908,0,-0.061154455,35.488033
31909,0,-0.057461113,35.067257
31910,0,-0.059182435,35.385937
31911,0,-0.058351427,35.3258
31912,0,-0.059430987,35.45891
31913,0,-0.055359393,35.335693
31914,0,-0.061050504,35.682858
31915,0,-0.057079226,35.512806
31916,0,-0.061111957,35.39622
31917,0,-0.061054677,35.587708
31918,0,-0.058633834,35.374367
31919,0,-0.06084475,35.50845
31920,0,-0.059717804,35.509476
31921,0,-0.059248358,35.58449
31922,0,-0.060192555,35.67071
31923,0,-0.05740437,35.348587
31924,0,-0.06055209,35.513287
31925,1,-0.05995819,35.699272
31926,0,-0.05784127,35.906532
31927,0,-0.058137566,35.848446
31928,0,-0.060967177,35.63416
31929,0,-0.05896285,36.09904
31930,0,-0.059169084,35.672462
31931,0,-0.060824543,35.73936
31932,0,-0.058753222,35.715405
31933,0,-0.05978641,35.64439
31934,0,-0.060191542,35.617622
31935,0,-0.060421795,35.39271
31936,0,-0.06029716,35.58035
31937,0,-0.059429735,35.40058
31938,0,-0.058945626,35.343983
31939,0,-0.061078995,35.68648
31940,0,-0.059361666,35.360584
31941,0,-0.058044523,35.428455
31942,0,-0.060046583,35.60036
31943,0,-0.05979666,35.56038
31944,0,-0.057197362,35.88605
31945,0,-0.05922839,35.58428
31946,0,-0.061578542,35.47404
31947,0,-0.059942514,35.406395
31948,0,-0.061355203,35.7821
31949,0,-0.06070587,35.3073
31950,0,-0.059301823,35.558056
31951,0,-0.057864994,35.412544
31952,0,-0.059876412,35.44248
31953,0,-0.059541136,35.383488
31954,0,-0.05959037,35.586975
31955,0,-0.059810728,35.471497
31956,0,-0.059742898,35.583065
31957,0,-0.05960539,35.63513
31958,0,-0.05879566,35.563103
31959,0,-0.059915513,35.526012
31960,0,-0.05762586,35.417885
31961,0,-0.05885443,35.358578
31962,0,-0.058943957,35.642136
31963,0,-0.059931368,35.57437
31964,0,-0.059243888,35.36736
31965,0,-0.06316385,35.963593
31966,0,-0.06066504,35.191097
31967,0,-0.058085352,35.536522
31968,0,-0.05908534,35.423866
31969,0,-0.060375422,35.464325
31970,0,-0.058391362,35.34051
31971,0,-0.05913785,35.402714
31972,0,-0.058451682,35.5546
31973,0,-0.059348673,35.509224
31974,0,-0.057947725,35.18691
31975,0,-0.05959508,35.357643
31976,0,-0.05958554,35.37867
31977,0,-0.05991605,35.693104
31978,0,-0.056163043,35.345596
31979,0,-0.060896367,35.301067
31980,0,-0.061016947,35.75295
31981,0,-0.057101876,35.682724
31982,0,-0.05909124,35.329533
31983,0,-0.06245008,35.970806
31984,0,-0.058275312,35.84651
31985,0,-0.056925625,35.54195
31986,0,-0.06247756,35.70974
31987,0,-0.06047389,35.754787
31988,0,-0.057750434,35.902534
31989,0,-0.05771038,35.6183
31990,0,-0.06233695,35.908085
31991,0,-0.05750528,35.860065
31992,0,-0.059062213,35.60138
31993,0,-0.062849194,35.123123
31994,0,-0.060761303,35.740883
31995,0,-0.05910018,36.004414
31996,0,-0.059182793,35.868973
31997,0,-0.060115665,36.049374
31998,0,-0.058519036,36.01591
31999,0,-0.062389225,36.04287
32000,0,-0.05816695,35.64266
32001,0,-0.062252015,35.658424
32002,0,-0.059999913,35.506607
32003,0,-0.060477227,35.494118
32004,0,-0.059607297,35.417133
32005,0,-0.06067565,35.521885
32006,0,-0.0605143,35.373127
32007,0,-0.059883565,35.396122
32008,0,-0.058806032,35.57129
32009,0,-0.059911102,35.61704
32010,0,-0.05990854,35.46553
32011,0,-0.058823496,35.438316
32012,0,-0.06053886,35.570568
32013,0,-0.05930403,35.276375
32014,1,-0.05984983,35.869118
32015,0,-0.05805835,35.98948
32016,0,-0.06033489,36.000084
32017,0,-0.06043783,36.029835
32018,0,-0.06134215,35.919876
32019,0,-0.061299533,36.124367
32020,0,-0.06270006,36.03697
32021,0,-0.062416345,35.996513
32022,0,-0.06358811,36.324936
32023,0,-0.060803443,35.943497
32024,0,-0.06364229,36.21057
32025,0,-0.061656743,36.039062
32026,0,-0.063442916,36.234886
32027,0,-0.060547978,36.297325
32028,0,-0.06304583,36.141735
32029,0,-0.06255111,36.15962
