,dishwaser_6_Trans_V7_gradTruth,dishwaser_6_Trans_V7_predicted
32366,1.0,54.796776
32367,0.0,52.70609
32368,0.0,51.770317
32369,0.0,50.40477
32370,0.0,49.710777
32371,0.0,49.353386
32372,0.0,48.628704
32373,1.0,48.129208
32374,1.0,48.09581
32375,0.0,48.52343
32376,0.0,48.558273
32377,0.0,48.314415
32378,0.0,48.35307
32379,1.0,48.16446
32380,0.0,47.896782
32381,0.0,48.030293
32382,0.0,47.485836
32383,0.0,46.26564
32384,0.0,48.33786
32385,0.0,49.18533
32386,0.0,49.771793
32387,1.0,50.357216
32388,1.0,51.00291
32389,0.0,51.57127
32390,0.0,52.416687
32391,0.0,53.534492
32392,0.0,54.258537
32393,0.0,55.16162
32394,0.0,56.19451
32395,1.0,57.141403
32396,0.0,58.05191
32397,0.0,59.187366
32398,0.0,60.55634
32399,1.0,61.58517
32400,0.0,63.222034
32401,1.0,64.32574
32402,0.0,65.82533
32403,0.0,67.21719
32404,0.0,68.23336
32405,0.0,67.03164
32406,0.0,62.54665
32407,0.0,41.795765
32408,0.0,31.719254
32409,0.0,30.687584
32410,0.0,30.316597
32411,0.0,36.10996
32412,0.0,40.293392
32413,0.0,40.268726
32414,0.0,39.528664
32415,0.0,39.112133
32416,0.0,39.401222
32417,0.0,40.14333
32418,0.0,40.764187
32419,0.0,41.189205
32420,0.0,41.668343
32421,0.0,42.099457
32422,0.0,42.222115
32423,0.0,42.277264
32424,0.0,42.095123
32425,0.0,42.13502
32426,0.0,42.179085
32427,1.0,42.314117
32428,0.0,42.43684
32429,0.0,42.475666
32430,0.0,42.73116
32431,0.0,43.15418
32432,0.0,43.215363
32433,0.0,42.524727
32434,0.0,41.584366
32435,0.0,41.359604
32436,0.0,41.022972
32437,0.0,40.46353
32438,0.0,39.98571
32439,0.0,39.6417
32440,0.0,38.981068
32441,0.0,38.394703
32442,0.0,37.919373
32443,0.0,37.35662
32444,0.0,36.758137
32445,1.0,36.268578
32446,0.0,35.631058
32447,0.0,35.024864
32448,0.0,34.47672
32449,0.0,33.89258
32450,0.0,33.359673
32451,0.0,32.918785
32452,0.0,32.6592
32453,0.0,32.81137
32454,0.0,33.696472
32455,0.0,36.18292
32456,0.0,42.410515
32457,0.0,54.896343
32458,1.0,66.09527
32459,0.0,72.32957
32460,0.0,63.99945
32461,0.0,54.895523
32462,0.0,52.272076
32463,0.0,51.795036
32464,0.0,51.513138
32465,0.0,50.583725
32466,0.0,49.57318
32467,0.0,48.429382
32468,0.0,47.302017
32469,0.0,46.72971
32470,0.0,46.16473
32471,1.0,46.171192
32472,0.0,45.647026
32473,0.0,45.795254
32474,0.0,45.7753
32475,0.0,45.530155
32476,0.0,45.496788
32477,0.0,45.372017
32478,0.0,45.10729
32479,0.0,44.817028
32480,0.0,44.598183
32481,0.0,44.466854
32482,0.0,45.181843
32483,0.0,45.934086
32484,0.0,46.31317
32485,0.0,46.730885
32486,0.0,47.31371
32487,0.0,48.195427
32488,0.0,48.4776
32489,0.0,49.774998
32490,0.0,51.093834
32491,0.0,51.900066
32492,0.0,53.10146
32493,0.0,54.607136
32494,0.0,57.012638
32495,0.0,60.47181
32496,0.0,65.80679
32497,0.0,70.44918
32498,0.0,76.0801
32499,0.0,82.76708
32500,0.0,90.311424
32501,0.0,112.38822
32502,0.0,189.40388
32503,0.0,163.22989
32504,0.0,152.6317
32505,0.0,151.30597
32506,0.0,150.69572
32507,0.0,149.98938
32508,0.0,149.81946
32509,0.0,150.0797
32510,1.0,150.47008
32511,0.0,150.9423
32512,0.0,151.09818
32513,0.0,151.51476
32514,0.0,152.12909
32515,0.0,153.09148
32516,0.0,154.05092
32517,0.0,154.5388
32518,0.0,155.2925
32519,0.0,155.79572
32520,0.0,156.70715
32521,0.0,157.58615
32522,0.0,158.42165
32523,0.0,159.18993
32524,0.0,160.27464
32525,0.0,161.39171
32526,0.0,162.18755
32527,1.0,162.86435
32528,0.0,163.29973
32529,0.0,163.53397
32530,0.0,163.76112
32531,0.0,163.92697
32532,0.0,163.60963
32533,0.0,163.74843
32534,0.0,163.52881
32535,0.0,163.36467
32536,0.0,163.31018
32537,0.0,163.34818
32538,0.0,163.39882
32539,0.0,163.35425
32540,0.0,163.47585
32541,0.0,163.76578
32542,0.0,164.02277
32543,0.0,163.98514
32544,0.0,163.90721
32545,0.0,163.42404
32546,1.0,163.69714
32547,0.0,163.88829
32548,0.0,163.64255
32549,0.0,162.73885
32550,0.0,162.5926
32551,0.0,161.99933
32552,0.0,161.65399
32553,0.0,161.79181
32554,0.0,162.32501
32555,0.0,161.90036
32556,0.0,161.91942
32557,0.0,161.90701
32558,0.0,162.36661
32559,0.0,161.7861
32560,0.0,161.78482
32561,0.0,162.25966
32562,1.0,162.1104
32563,0.0,161.70103
32564,0.0,162.06308
32565,0.0,161.91962
32566,0.0,161.79646
32567,0.0,161.73425
32568,0.0,161.84512
32569,0.0,161.73772
32570,0.0,162.00499
32571,0.0,161.83739
32572,0.0,161.66748
32573,0.0,161.71933
32574,0.0,161.8897
32575,1.0,161.7954
32576,0.0,161.67273
32577,0.0,161.66965
32578,0.0,161.76385
32579,0.0,161.7168
32580,0.0,161.5604
32581,0.0,161.71542
32582,0.0,161.73126
32583,0.0,161.59688
32584,0.0,161.67607
32585,0.0,161.61552
32586,0.0,161.49904
32587,0.0,161.56355
32588,0.0,161.71086
32589,0.0,161.58508
32590,0.0,161.76422
32591,0.0,161.51823
32592,0.0,161.5492
32593,0.0,161.59038
32594,0.0,161.5917
32595,0.0,161.62949
32596,0.0,161.5962
32597,0.0,161.6578
32598,1.0,161.61815
32599,0.0,161.50394
32600,0.0,161.52673
32601,0.0,161.57146
32602,0.0,161.6281
32603,0.0,161.56868
32604,0.0,161.57344
32605,0.0,161.61574
32606,0.0,161.66748
32607,0.0,161.53972
32608,0.0,161.31715
32609,0.0,161.96957
32610,0.0,161.6135
32611,0.0,161.60362
32612,0.0,161.97926
32613,0.0,161.62311
32614,0.0,161.61995
32615,0.0,161.67686
32616,0.0,161.7627
32617,0.0,161.86224
32618,0.0,161.57584
32619,0.0,161.8862
32620,0.0,161.98288
32621,0.0,161.49625
32622,0.0,161.77061
32623,0.0,162.07246
32624,0.0,161.08133
32625,0.0,161.59369
32626,0.0,162.08694
32627,0.0,161.43227
32628,0.0,161.62277
32629,0.0,162.07
32630,0.0,161.62335
32631,0.0,161.5759
32632,0.0,161.45735
32633,0.0,161.53772
32634,0.0,161.45224
32635,0.0,161.49908
32636,0.0,161.50508
32637,0.0,161.39047
32638,0.0,161.53201
32639,0.0,161.44357
32640,0.0,161.48141
32641,0.0,161.44449
32642,0.0,161.37704
32643,0.0,161.13692
32644,0.0,161.71573
32645,0.0,161.62772
32646,0.0,161.69719
32647,0.0,161.4664
32648,0.0,161.52113
32649,0.0,161.23462
32650,0.0,161.35902
32651,0.0,161.41261
32652,0.0,161.27724
32653,0.0,161.5493
32654,0.0,161.47472
32655,0.0,161.29175
32656,0.0,161.55583
32657,0.0,161.55783
32658,0.0,161.26196
32659,0.0,161.39851
32660,0.0,161.35886
32661,0.0,161.97812
32662,0.0,160.8997
32663,0.0,161.4345
32664,0.0,161.47699
32665,0.0,161.40485
32666,0.0,161.31279
32667,0.0,161.3299
32668,0.0,161.32901
32669,0.0,161.36818
32670,0.0,161.215
32671,0.0,161.53658
32672,0.0,161.56148
32673,0.0,161.30815
32674,0.0,161.28888
32675,0.0,161.71002
32676,0.0,161.53772
32677,0.0,161.27168
32678,0.0,161.68057
32679,0.0,161.75449
32680,0.0,161.46326
32681,0.0,161.18845
32682,0.0,161.38046
32683,0.0,161.7288
32684,0.0,161.202
32685,0.0,161.56245
32686,0.0,161.89304
32687,0.0,160.99501
32688,0.0,161.31827
32689,0.0,161.46933
32690,0.0,161.4526
32691,0.0,161.6172
32692,0.0,105.00993
32693,0.0,83.706
32694,0.0,47.06102
32695,0.0,36.084595
32696,0.0,37.788784
32697,0.0,38.964603
32698,0.0,36.739704
32699,0.0,36.003483
32700,0.0,35.868732
32701,0.0,35.404625
32702,0.0,33.005615
32703,0.0,32.172302
32704,0.0,31.543083
32705,0.0,29.82641
32706,0.0,29.081476
32707,0.0,27.131424
32708,0.0,26.500008
32709,0.0,25.987276
32710,0.0,25.69956
32711,0.0,25.512321
32712,0.0,25.20936
32713,0.0,24.205536
32714,0.0,23.519678
32715,0.0,22.708607
32716,0.0,22.170137
32717,0.0,22.059265
32718,0.0,21.4253
32719,0.0,21.019053
32720,0.0,20.048752
32721,0.0,19.866432
32722,0.0,19.67642
32723,0.0,19.7208
32724,0.0,19.654692
32725,0.0,19.570139
32726,0.0,19.43165
32727,0.0,19.53693
32728,0.0,19.373222
32729,0.0,19.383904
32730,0.0,19.327776
32731,0.0,19.335564
32732,0.0,19.384247
32733,0.0,19.644775
32734,0.0,19.308891
32735,0.0,19.455322
32736,0.0,19.959822
32737,0.0,19.650137
32738,0.0,19.579554
32739,0.0,19.015238
32740,0.0,19.740072
32741,0.0,20.554195
32742,0.0,21.751291
32743,0.0,26.811247
32744,0.0,32.08248
32745,0.0,32.157833
32746,0.0,31.950924
32747,0.0,32.159473
32748,0.0,32.561825
32749,0.0,32.505688
32750,0.0,32.906525
32751,0.0,33.44684
32752,0.0,33.928986
32753,0.0,34.188007
32754,0.0,35.02956
32755,0.0,35.391327
32756,0.0,36.165176
32757,0.0,36.54666
32758,0.0,36.846268
32759,0.0,36.700127
32760,0.0,37.082912
32761,0.0,37.517754
32762,0.0,37.53377
32763,0.0,38.23476
32764,0.0,38.52646
32765,0.0,38.687843
32766,0.0,38.73596
32767,0.0,39.30162
32768,0.0,39.629166
32769,0.0,39.715736
32770,0.0,40.32794
32771,0.0,40.3604
32772,0.0,40.39235
32773,0.0,40.465137
32774,0.0,40.985863
32775,0.0,40.886475
32776,0.0,40.891834
32777,0.0,41.17197
32778,0.0,41.351597
32779,0.0,41.208496
32780,0.0,41.79079
32781,0.0,41.698215
32782,0.0,41.711754
32783,0.0,42.038273
32784,0.0,42.06724
32785,0.0,42.22304
32786,0.0,42.67425
32787,0.0,42.769466
32788,0.0,43.31109
32789,0.0,42.993755
32790,0.0,43.014534
32791,0.0,42.214733
32792,0.0,40.000805
32793,0.0,38.062943
32794,0.0,37.434948
32795,0.0,37.51682
32796,0.0,37.892464
32797,0.0,37.30573
32798,0.0,37.495647
32799,0.0,37.556396
32800,0.0,37.494755
32801,0.0,36.892952
32802,0.0,36.79983
32803,0.0,36.73969
32804,0.0,36.423264
32805,0.0,35.713062
32806,0.0,35.73204
32807,0.0,35.631794
32808,0.0,35.297573
32809,0.0,35.37779
32810,0.0,35.477764
32811,0.0,35.3658
32812,0.0,34.9435
32813,0.0,34.73609
32814,0.0,34.8569
32815,0.0,35.03504
32816,0.0,34.333748
32817,0.0,34.3246
32818,0.0,33.82664
32819,0.0,33.749485
32820,0.0,33.848686
32821,0.0,33.702282
32822,0.0,33.584057
32823,0.0,33.494766
32824,0.0,33.43744
32825,0.0,33.354828
32826,0.0,33.329315
32827,0.0,33.072872
32828,0.0,33.06168
32829,0.0,33.003757
32830,0.0,32.913803
32831,0.0,32.673656
32832,0.0,32.772728
32833,0.0,32.79798
32834,0.0,32.506466
32835,0.0,32.33379
32836,0.0,31.98968
32837,0.0,31.922907
32838,0.0,31.988447
32839,0.0,31.891562
32840,0.0,32.409313
32841,0.0,33.17505
32842,0.0,33.86421
32843,0.0,34.211067
32844,0.0,34.0673
32845,0.0,34.146366
32846,0.0,34.281784
32847,0.0,34.32815
32848,0.0,33.966766
32849,0.0,34.2687
32850,0.0,34.417713
32851,0.0,34.845196
32852,0.0,34.355137
32853,0.0,34.73888
32854,0.0,34.9592
32855,0.0,34.855297
32856,0.0,35.16185
32857,0.0,35.168346
32858,0.0,35.09478
32859,0.0,35.37714
32860,0.0,35.345997
32861,0.0,35.37258
32862,0.0,35.583847
32863,0.0,35.48904
32864,0.0,35.391945
32865,0.0,35.76194
32866,0.0,36.31379
32867,0.0,36.06743
32868,0.0,36.571842
32869,0.0,36.34136
32870,0.0,36.259563
32871,0.0,36.32044
32872,0.0,36.18398
32873,0.0,36.2515
32874,0.0,35.940456
32875,0.0,36.51757
32876,0.0,36.89742
32877,0.0,36.200188
32878,0.0,36.6147
32879,0.0,36.432407
32880,0.0,36.654663
32881,0.0,37.02644
32882,0.0,36.528053
32883,0.0,36.752686
32884,0.0,36.75614
32885,0.0,36.98244
32886,0.0,36.899933
32887,0.0,37.185627
32888,0.0,37.451492
32889,0.0,37.233246
32890,0.0,36.85233
32891,0.0,36.657684
32892,0.0,36.1984
32893,0.0,36.317993
32894,0.0,36.326332
32895,0.0,36.28644
32896,0.0,36.50155
32897,0.0,36.548096
32898,0.0,36.230762
32899,0.0,35.94513
32900,0.0,35.868404
32901,0.0,35.997658
32902,0.0,35.796196
32903,0.0,35.75046
32904,0.0,35.822506
32905,0.0,35.742195
32906,0.0,35.90805
32907,0.0,35.735615
32908,0.0,35.531136
32909,0.0,35.731136
32910,0.0,35.74172
32911,0.0,35.61747
32912,0.0,35.752167
32913,0.0,35.56125
32914,0.0,35.800545
32915,0.0,34.969296
32916,0.0,35.32023
32917,0.0,35.02499
32918,0.0,35.080715
32919,0.0,35.12737
32920,0.0,35.163696
32921,0.0,35.471584
32922,0.0,35.483692
32923,0.0,35.525047
32924,0.0,35.035385
32925,0.0,35.371525
32926,0.0,35.232204
32927,0.0,35.286957
32928,0.0,35.51497
32929,0.0,35.576725
32930,0.0,34.902546
32931,0.0,35.04525
32932,0.0,35.31261
32933,0.0,35.114815
32934,0.0,34.942192
32935,0.0,34.88715
32936,0.0,34.839874
32937,0.0,34.518497
32938,0.0,34.86055
32939,0.0,35.214497
32940,0.0,35.085094
32941,0.0,35.275433
32942,0.0,35.359535
32943,0.0,35.23567
32944,0.0,35.06164
32945,0.0,35.003223
32946,0.0,35.143665
32947,0.0,34.854008
32948,0.0,35.093685
32949,0.0,35.36481
32950,0.0,35.162556
32951,0.0,35.148563
32952,0.0,35.42319
32953,0.0,35.17005
32954,0.0,35.33634
32955,0.0,35.308857
32956,0.0,35.3026
32957,0.0,35.27646
32958,0.0,35.451767
32959,0.0,35.258602
32960,0.0,35.329205
32961,0.0,35.28232
32962,0.0,35.280533
32963,0.0,35.462284
32964,0.0,35.5805
32965,0.0,35.644
32966,0.0,35.399563
32967,0.0,35.67201
32968,0.0,35.51944
32969,0.0,35.366352
32970,0.0,35.60028
32971,0.0,35.12502
32972,0.0,35.457092
32973,0.0,35.554817
32974,0.0,35.320755
32975,0.0,35.500984
32976,0.0,35.471233
32977,0.0,35.19674
32978,0.0,35.275642
32979,0.0,35.691696
32980,0.0,35.60987
32981,0.0,35.34305
32982,0.0,35.39738
32983,0.0,35.713932
32984,0.0,35.64408
32985,0.0,35.89698
32986,0.0,35.900654
32987,0.0,35.806725
32988,0.0,35.78898
32989,0.0,35.64508
32990,0.0,35.56825
32991,0.0,35.847942
32992,0.0,35.956715
32993,0.0,36.230057
32994,0.0,35.677284
32995,0.0,35.99082
32996,0.0,35.92783
32997,0.0,35.851128
32998,0.0,35.618103
32999,0.0,35.983234
33000,0.0,35.51405
33001,0.0,35.56419
33002,0.0,35.87197
33003,0.0,36.09312
33004,0.0,35.62768
33005,0.0,35.682487
33006,0.0,35.741966
33007,0.0,35.91114
33008,0.0,35.48146
33009,0.0,35.613583
33010,0.0,35.665245
33011,0.0,35.491615
33012,0.0,35.346916
33013,0.0,35.378586
33014,0.0,35.515705
33015,0.0,35.2788
33016,0.0,35.342693
33017,0.0,35.428307
33018,0.0,35.776936
33019,0.0,35.773457
33020,0.0,35.683994
33021,0.0,35.55125
33022,0.0,35.389664
33023,0.0,35.495033
33024,0.0,35.48769
33025,0.0,35.578873
33026,0.0,35.468895
33027,0.0,35.49198
33028,0.0,35.39534
33029,0.0,35.453465
33030,0.0,35.611446
33031,0.0,35.39974
33032,0.0,35.545048
33033,0.0,35.527054
33034,0.0,35.300064
33035,0.0,35.22497
33036,0.0,35.3112
33037,0.0,35.25694
33038,0.0,35.290367
33039,0.0,35.388546
33040,0.0,35.39012
33041,0.0,35.18117
33042,0.0,35.056652
33043,0.0,35.40109
33044,0.0,34.9892
33045,0.0,35.251003
33046,0.0,35.390663
33047,0.0,35.25564
33048,0.0,35.638462
33049,0.0,35.581615
33050,0.0,35.52399
33051,0.0,35.448887
33052,0.0,35.52076
33053,0.0,35.370434
33054,0.0,35.738422
33055,0.0,35.446716
33056,0.0,35.292362
33057,0.0,35.606068
33058,0.0,35.869038
33059,0.0,35.301254
33060,0.0,35.49257
33061,0.0,35.75455
33062,0.0,35.376892
33063,0.0,35.47032
33064,0.0,35.947174
33065,0.0,35.849045
33066,0.0,35.392647
33067,0.0,35.683727
33068,0.0,35.595665
33069,0.0,35.344406
33070,0.0,35.783443
33071,0.0,35.454018
33072,0.0,35.358337
33073,0.0,35.409634
33074,0.0,35.377163
33075,0.0,35.516323
33076,0.0,35.31725
33077,0.0,35.555004
33078,0.0,35.302353
33079,0.0,35.0342
33080,0.0,35.624332
33081,0.0,35.366707
33082,0.0,35.29897
33083,0.0,35.42388
33084,0.0,35.554966
33085,0.0,35.263847
33086,0.0,35.592167
33087,0.0,35.649147
33088,0.0,35.437473
33089,0.0,35.375526
33090,0.0,35.583363
33091,0.0,35.50548
33092,0.0,35.618317
33093,0.0,35.597263
33094,0.0,35.5342
33095,0.0,35.441517
33096,0.0,35.553368
33097,0.0,35.272556
33098,0.0,35.419285
33099,0.0,35.417007
33100,0.0,35.758766
33101,0.0,35.531235
33102,0.0,35.28417
33103,0.0,35.3076
33104,0.0,35.68952
33105,0.0,35.313263
33106,0.0,35.43915
33107,0.0,35.382656
33108,0.0,35.47073
33109,0.0,35.301895
33110,0.0,35.53335
33111,0.0,35.51327
33112,0.0,35.503407
33113,0.0,35.437897
33114,0.0,35.4115
33115,0.0,35.56486
33116,0.0,35.717354
33117,0.0,35.78017
33118,0.0,35.52187
33119,0.0,35.23456
33120,0.0,35.69671
33121,0.0,35.68562
33122,0.0,35.33133
33123,0.0,35.59964
33124,0.0,35.635773
33125,0.0,35.710075
33126,0.0,35.362156
33127,0.0,35.448303
33128,0.0,35.874077
33129,0.0,35.855762
33130,0.0,35.534813
33131,0.0,35.525143
33132,0.0,35.57087
33133,0.0,35.7651
33134,0.0,35.630623
33135,0.0,35.458084
33136,0.0,35.294174
33137,0.0,35.38896
33138,0.0,35.532486
33139,0.0,35.29892
33140,0.0,35.310505
33141,0.0,35.47813
33142,0.0,35.347637
33143,0.0,35.497246
33144,0.0,35.298733
33145,0.0,35.534237
33146,0.0,35.384605
33147,0.0,35.624374
33148,0.0,35.178593
33149,0.0,35.422695
33150,0.0,35.342728
33151,0.0,35.37358
33152,0.0,35.44481
33153,0.0,35.52055
33154,0.0,35.270905
33155,0.0,35.559254
33156,0.0,35.291286
33157,0.0,35.553207
33158,0.0,35.47891
33159,0.0,35.237045
33160,0.0,35.335247
33161,0.0,35.33349
33162,0.0,35.383133
33163,0.0,35.363144
33164,0.0,35.177868
33165,0.0,35.482
33166,0.0,35.143322
33167,0.0,35.820763
33168,0.0,35.029007
33169,0.0,35.318542
33170,0.0,35.502922
33171,0.0,35.35103
33172,0.0,35.350407
33173,0.0,35.236824
33174,0.0,35.321537
33175,0.0,35.477272
33176,0.0,35.73605
33177,0.0,35.367287
33178,0.0,35.354084
33179,0.0,35.639484
33180,0.0,35.398487
33181,0.0,35.39903
33182,0.0,35.20881
33183,0.0,37.012676
33184,0.0,36.164894
33185,0.0,36.42147
33186,0.0,35.84408
33187,0.0,35.87128
33188,0.0,36.351593
33189,0.0,36.143047
33190,0.0,36.28077
33191,0.0,36.233833
33192,0.0,36.530663
33193,0.0,35.98286
33194,0.0,36.369286
33195,0.0,36.189373
33196,0.0,35.98177
33197,0.0,35.854065
33198,0.0,36.028244
33199,0.0,35.670345
33200,0.0,35.982975
33201,0.0,36.012737
33202,0.0,36.030293
33203,0.0,35.901848
33204,0.0,36.121193
33205,0.0,35.969734
33206,0.0,36.000523
33207,0.0,36.120964
33208,0.0,36.20038
33209,0.0,36.046116
33210,0.0,36.156208
33211,0.0,35.86055
33212,0.0,36.20199
33213,0.0,36.063934
33214,0.0,35.92834
33215,0.0,36.119503
33216,0.0,36.066326
33217,0.0,36.05038
33218,0.0,36.259056
33219,0.0,35.901558
33220,0.0,36.188595
33221,0.0,35.957634
33222,0.0,36.039246
33223,0.0,36.189053
33224,0.0,35.937508
33225,0.0,36.06884
33226,0.0,35.934586
33227,0.0,36.31488
33228,0.0,35.903297
33229,0.0,36.09537
33230,0.0,36.21861
33231,0.0,35.935574
33232,0.0,35.620632
33233,0.0,35.66401
33234,0.0,35.80685
33235,0.0,35.581665
33236,0.0,35.958553
33237,0.0,35.604336
33238,0.0,35.87694
33239,0.0,35.911648
33240,0.0,35.73279
33241,0.0,35.68254
33242,0.0,35.92747
33243,0.0,35.841534
33244,0.0,36.265804
33245,0.0,36.090588
33246,0.0,36.081852
33247,0.0,36.075592
33248,0.0,35.905884
33249,0.0,36.27446
33250,0.0,35.735092
33251,0.0,36.04524
33252,0.0,36.000645
33253,0.0,36.099163
33254,0.0,36.133415
33255,0.0,35.966385
33256,0.0,35.988583
33257,0.0,35.696487
33258,0.0,36.179707
33259,0.0,35.90224
33260,0.0,35.883755
33261,0.0,35.849667
33262,0.0,35.737785
33263,0.0,34.54866
33264,0.0,35.32851
33265,0.0,35.253475
33266,0.0,35.300022
33267,0.0,35.131866
33268,0.0,35.39817
33269,0.0,35.21936
33270,0.0,35.284252
33271,0.0,35.32118
33272,0.0,35.272087
33273,0.0,35.23171
33274,0.0,35.33704
33275,0.0,35.075584
33276,0.0,35.39526
33277,0.0,35.264862
33278,0.0,35.245632
33279,0.0,35.091095
33280,0.0,35.482212
33281,0.0,35.352345
33282,0.0,35.49446
33283,0.0,35.250652
33284,0.0,35.462578
33285,0.0,35.310543
33286,0.0,35.383034
33287,0.0,35.279686
33288,0.0,35.272343
33289,0.0,35.423134
33290,0.0,35.49731
33291,0.0,35.33309
33292,0.0,35.282314
33293,0.0,35.23734
33294,0.0,35.200798
33295,0.0,35.017796
33296,0.0,35.40156
33297,0.0,35.265285
33298,0.0,35.311512
33299,0.0,35.177444
33300,0.0,35.202225
33301,0.0,35.396458
33302,0.0,35.693043
33303,0.0,35.124577
33304,0.0,35.402508
33305,0.0,35.528183
33306,0.0,35.4886
33307,0.0,35.308037
33308,0.0,35.529667
33309,0.0,35.285095
33310,0.0,35.495426
33311,0.0,35.62633
33312,0.0,35.536526
33313,0.0,35.728058
33314,0.0,35.869785
33315,0.0,35.608574
33316,0.0,35.739445
33317,0.0,35.642944
33318,0.0,36.102413
33319,0.0,35.841255
33320,0.0,35.599766
33321,0.0,35.81949
33322,0.0,35.95795
33323,0.0,35.896507
33324,0.0,35.669304
33325,0.0,35.481716
33326,0.0,35.52879
33327,0.0,35.61598
33328,0.0,35.63087
33329,0.0,35.478065
33330,0.0,35.5028
33331,0.0,35.636406
33332,0.0,35.348434
33333,0.0,35.5535
33334,0.0,35.60828
33335,0.0,35.510338
33336,0.0,35.724068
33337,0.0,35.31813
33338,0.0,35.380768
33339,0.0,35.60189
33340,0.0,35.305798
33341,0.0,35.719532
33342,0.0,35.562344
33343,0.0,35.63284
33344,0.0,35.674686
33345,0.0,35.443478
33346,0.0,35.541847
33347,0.0,35.669262
33348,0.0,35.74102
33349,0.0,35.531536
33350,0.0,35.61474
33351,0.0,35.46051
33352,0.0,35.655025
33353,0.0,35.638126
33354,0.0,35.544838
33355,0.0,35.473675
33356,0.0,35.62456
33357,0.0,35.708076
33358,0.0,35.445038
33359,0.0,35.624805
33360,0.0,35.44942
33361,0.0,35.521393
33362,0.0,35.48812
33363,0.0,35.144108
33364,0.0,35.734608
33365,0.0,35.94368
33366,0.0,35.251915
33367,0.0,35.305073
33368,0.0,35.744427
33369,0.0,35.830536
33370,0.0,35.720577
33371,0.0,35.44458
33372,0.0,35.67531
33373,0.0,35.592663
33374,0.0,35.520695
33375,0.0,35.855846
33376,0.0,35.78157
33377,0.0,35.471138
33378,0.0,35.78166
33379,0.0,35.68449
33380,0.0,35.56371
33381,0.0,35.58374
33382,0.0,36.186302
33383,0.0,35.343895
33384,0.0,35.525997
33385,0.0,35.79747
33386,0.0,35.73172
33387,0.0,35.628136
33388,0.0,35.402096
33389,0.0,35.476097
33390,0.0,35.367397
33391,0.0,35.61839
33392,0.0,35.572216
33393,0.0,35.393543
33394,0.0,35.6304
33395,0.0,35.453766
33396,0.0,35.568752
33397,0.0,35.412453
33398,0.0,35.518433
33399,0.0,35.379948
33400,0.0,35.667538
33401,0.0,35.259926
33402,0.0,35.554775
33403,0.0,35.467987
33404,0.0,35.56223
33405,0.0,35.465054
33406,0.0,35.432568
33407,0.0,35.47779
33408,0.0,35.460884
33409,0.0,35.509155
33410,0.0,35.50404
33411,0.0,35.66233
33412,0.0,35.515728
33413,0.0,35.38168
33414,0.0,35.35642
33415,0.0,35.52336
33416,0.0,35.531925
33417,0.0,35.530033
33418,0.0,35.35592
33419,0.0,35.437405
33420,0.0,35.79747
33421,0.0,35.306072
33422,0.0,35.317684
33423,0.0,35.64834
33424,0.0,35.348225
33425,0.0,35.204872
33426,0.0,35.635967
33427,0.0,35.884182
33428,0.0,35.510777
33429,0.0,35.49629
33430,0.0,35.709587
33431,0.0,35.518898
33432,0.0,35.427322
33433,0.0,35.875786
33434,0.0,35.8529
33435,0.0,35.503994
33436,0.0,35.658504
33437,0.0,35.819824
33438,0.0,35.603504
33439,0.0,36.010048
33440,0.0,35.742447
33441,0.0,35.84943
33442,0.0,35.967583
33443,0.0,36.20576
33444,0.0,35.835236
33445,0.0,35.918324
33446,0.0,36.206585
33447,0.0,36.122154
33448,0.0,36.11306
33449,0.0,35.99695
33450,0.0,36.340775
33451,0.0,35.778038
33452,0.0,35.545197
33453,0.0,35.699284
33454,0.0,35.75429
33455,0.0,35.501225
33456,0.0,35.591835
33457,0.0,35.596508
33458,0.0,35.70422
33459,0.0,35.60316
33460,0.0,35.421944
33461,0.0,35.584663
33462,0.0,35.487606
33463,0.0,35.677452
33464,0.0,35.311333
33465,0.0,35.40485
33466,0.0,35.70701
33467,0.0,35.602943
33468,0.0,35.576126
33469,0.0,35.410866
33470,0.0,35.522766
33471,0.0,35.54835
33472,0.0,35.52251
33473,0.0,35.6282
33474,0.0,35.62942
33475,0.0,35.482082
33476,0.0,35.42395
33477,0.0,35.525684
33478,0.0,35.48365
33479,0.0,35.48753
33480,0.0,35.55187
33481,0.0,35.519844
33482,0.0,35.341045
33483,0.0,35.371136
33484,0.0,35.69693
33485,0.0,35.312145
33486,0.0,35.50703
33487,0.0,35.43931
33488,0.0,35.457493
33489,0.0,35.31408
33490,0.0,35.602787
33491,0.0,35.286613
33492,0.0,35.58363
33493,0.0,35.76434
33494,0.0,35.52629
33495,0.0,35.335613
33496,0.0,35.55138
33497,0.0,35.44909
33498,0.0,35.384724
33499,0.0,35.26751
33500,0.0,35.81762
33501,0.0,35.554443
33502,0.0,35.33595
33503,0.0,35.711914
33504,0.0,35.86989
33505,0.0,35.540894
33506,0.0,35.737843
33507,0.0,35.592503
33508,0.0,35.56962
33509,0.0,35.40572
33510,0.0,35.91757
33511,0.0,35.82013
33512,0.0,35.697178
33513,0.0,35.593372
33514,0.0,35.48606
33515,0.0,35.53751
33516,0.0,35.389576
33517,0.0,35.337032
33518,0.0,35.51895
33519,0.0,35.463318
33520,0.0,35.604908
33521,0.0,35.552605
33522,0.0,35.35563
33523,0.0,35.481926
33524,0.0,35.43484
33525,0.0,35.532658
33526,0.0,35.54246
33527,0.0,35.483967
33528,0.0,35.39735
